,Mejor,Media,Std
0,0.00038840305874250045,0.0010931801038400913,0.0002620565693663687
1,0.0006701972831856134,0.0010732555671318503,0.00015728517401824755
2,0.00048248450525318986,0.0007667585450227185,0.00010615915761270453
3,0.00033376960029434335,0.000482395955735631,8.638635274062479e-05
4,0.0002571543959371851,0.00035419908742558584,4.1226503580228544e-05
5,0.00017814623848182187,0.0002490467678064797,3.4589972158386314e-05
6,0.00011129266544227075,0.000171717104491476,2.356838895478773e-05
7,8.333941616656824e-05,0.0001268727709543807,1.5608502577749186e-05
8,3.873061842981615e-05,8.907297179218472e-05,1.5389963234392152e-05
9,4.395454643797511e-05,6.544468597962982e-05,1.0783367474543362e-05
10,2.7735929921396578e-05,4.554126015263385e-05,7.399111636350528e-06
11,1.4769144327828152e-05,3.0756396402850284e-05,6.354209233254076e-06
12,7.676333103788395e-06,2.1158527543520776e-05,5.226578006118722e-06
13,6.8596373046848695e-06,1.5781859943190428e-05,3.3449096982752325e-06
14,2.680984007363989e-06,9.671636150403753e-06,2.2988664922536285e-06
15,3.593796763359985e-06,7.66607182499851e-06,1.8117984340521766e-06
16,1.7232502390173425e-06,5.082357304682779e-06,1.2083857062965435e-06
17,1.680910306543645e-06,3.547332061119386e-06,8.797530029629832e-07
18,9.502703244657321e-07,2.708458566404305e-06,6.834402271764683e-07
19,6.571571275547279e-07,2.019479792141743e-06,5.331291734973722e-07
20,5.45117980865326e-07,1.4068204876767403e-06,3.744177518632947e-07
21,3.9513777966521465e-07,1.0677328136856339e-06,3.0842182639799824e-07
22,4.711103291112162e-07,8.041773108410475e-07,2.237720535246767e-07
23,2.2156168116946333e-07,6.144516941915745e-07,1.3948009822958816e-07
24,2.9875634559562143e-07,4.899190711293274e-07,1.2187164159476728e-07
25,1.7744322462049163e-07,3.454276726218028e-07,8.982738476316713e-08
26,1.0277776537749397e-07,2.22082596548821e-07,5.576418043488102e-08
27,8.398582608349971e-08,1.7489086815521392e-07,4.646007471489113e-08
28,4.94736017749331e-08,1.0676298860222176e-07,2.47420056363386e-08
29,2.420906014510056e-08,7.071999894582986e-08,2.1189562295685347e-08
30,2.18908828170738e-08,4.502721870913171e-08,9.91299090166221e-09
31,1.9651566840198335e-08,3.184477686085546e-08,6.149450258843756e-09
32,9.90655581404925e-09,2.2190353941139296e-08,5.050537632332878e-09
33,7.3557314597502776e-09,1.2753971136737713e-08,2.688584016512112e-09
34,3.47659253902906e-09,8.980596494261873e-09,2.291563400202235e-09
35,2.2054476820062497e-09,5.7312926313270205e-09,1.5711502898606562e-09
36,2.025676727210333e-09,3.999770665791842e-09,1.1387196402084653e-09
37,9.631126972754476e-10,3.1418773026914326e-09,9.020913045116467e-10
38,8.705700146785337e-10,2.609976416560256e-09,7.572107599134175e-10
39,9.75983227676392e-10,1.9411681105311656e-09,5.195803199086548e-10
40,5.61445549129911e-10,1.3809169858761474e-09,3.8121209904470133e-10
41,5.155406111091889e-10,9.571982776809958e-10,2.4848302667371874e-10
42,2.1074590166566179e-10,6.668621634235032e-10,1.7074200725616183e-10
43,2.470069910138432e-10,5.450132174754867e-10,1.4186494924713173e-10
44,1.9554950712745578e-10,3.755672288392094e-10,1.0034500281826123e-10
45,1.654539986558001e-10,3.366046634154278e-10,7.141247048211494e-11
46,1.739380295688899e-10,3.4601705729186635e-10,7.828715325772643e-11
47,2.3262556581707075e-10,3.8487646534915334e-10,6.382022514754387e-11
48,1.3109066074646182e-10,3.9690943649257534e-10,1.1649623624128464e-10
49,1.6882209871425803e-10,3.3662220731657573e-10,8.521072466997335e-11
50,1.4642446986746104e-10,3.4965015065332625e-10,8.822476031512084e-11
51,1.317807117242288e-10,3.515372523419017e-10,7.772340650854372e-11
52,6.741778329296696e-11,3.394181894815333e-10,9.291290695768588e-11
53,1.0217271707426623e-10,3.172540408975698e-10,7.675256675908544e-11
54,2.556002180678394e-10,3.6280092623939926e-10,6.640414040721724e-11
55,1.2411709693357862e-10,3.544362886820272e-10,6.858262831357248e-11
56,1.3262772575304218e-10,3.312731211354765e-10,7.126166825273085e-11
57,8.974418999756387e-11,3.14289474730261e-10,9.475786016929676e-11
58,1.5118062835831855e-10,3.502694501361926e-10,8.034826292093702e-11
59,1.3468661277313662e-10,3.888036158471249e-10,9.939896999838753e-11
60,1.0549854214378355e-10,3.218511602861279e-10,9.068328012225719e-11
61,1.984602247818298e-10,3.6324553131923045e-10,8.488501193216798e-11
62,1.85061787299609e-10,3.2896470028201303e-10,6.598956058263815e-11
63,1.9202757928588984e-10,3.90588208426419e-10,8.669104900437627e-11
64,2.0920559486282858e-10,3.4065457993952187e-10,7.76748119462015e-11
65,1.1153582282144273e-10,3.7179839108806264e-10,8.873256802101747e-11
66,1.2372981331830733e-10,3.8863376261147835e-10,8.569053827163673e-11
67,2.1355479348899058e-10,3.4451584609450126e-10,5.661064025223088e-11
68,1.0545901832941402e-10,3.041101616073635e-10,1.0071789109413786e-10
69,1.7682753396674557e-10,3.442179350824651e-10,8.504955490272165e-11
70,1.1567805127096633e-10,2.8925653129782223e-10,8.4474924932047e-11
71,1.3225799066949471e-10,3.323936529086081e-10,9.623322822354306e-11
72,1.8546747597093026e-10,3.601602599984972e-10,7.281842260004025e-11
73,1.0281020981286389e-10,3.166593423608774e-10,9.30517602248363e-11
74,1.5305739848729835e-10,3.486592361712931e-10,7.286904137184444e-11
75,1.6394042538320123e-10,3.645029349091482e-10,9.19444964373938e-11
76,1.557799198118502e-10,3.3909415774992293e-10,8.126022480383061e-11
77,1.755970372186822e-10,3.750743978885353e-10,8.682306966897657e-11
78,1.8358325950334403e-10,3.675007941235149e-10,9.554833085941472e-11
79,2.0558133190584577e-10,3.692773133107057e-10,8.53038998967797e-11
80,2.0485635887991253e-10,3.6896499002917113e-10,8.312085147338241e-11
81,9.260574670725097e-11,3.734511478028791e-10,9.955993139348631e-11
82,1.450653703186543e-10,3.3710448368664665e-10,8.608817599024337e-11
83,1.1844566378193003e-10,3.369843262629182e-10,8.506354500716886e-11
84,1.554690199347988e-10,3.5427154300964014e-10,9.843811705129558e-11
85,1.1322350867060439e-10,3.4020171680851007e-10,9.761971926489541e-11
86,1.4986357384184606e-10,3.6808522301424985e-10,8.339857466174844e-11
87,2.2631457526879588e-10,3.4355336903445873e-10,6.944827232351522e-11
88,1.6217384462753896e-10,3.879278705380658e-10,8.286344249673121e-11
89,9.54088737037082e-11,3.421061397240494e-10,9.315035637862163e-11
90,1.6242264106051047e-10,3.962215614855137e-10,8.59598425257642e-11
91,1.2655644817404507e-10,3.508639973697928e-10,7.603528214386795e-11
92,2.1702207047171335e-10,3.804203210068498e-10,8.370639703758672e-11
93,2.2135170981217616e-10,3.751219577103372e-10,6.179299573439906e-11
94,1.4930944075082338e-10,3.4430284830527414e-10,8.478675830727618e-11
95,1.4525496114642436e-10,3.5903933975164216e-10,9.656496130124602e-11
96,1.720888274674677e-10,3.779915133963172e-10,8.54483833600153e-11
97,2.2877350659454227e-10,3.6911712664063404e-10,6.357419922994793e-11
98,1.1380102870652294e-10,3.636397001436406e-10,1.0315117298691099e-10
99,1.9945661736955972e-10,3.2873701851034564e-10,7.065558825820602e-11
100,1.3803360664263984e-10,3.518843793111075e-10,9.119538997826211e-11
101,7.521784557749082e-11,3.252311689356144e-10,9.047940456567993e-11
102,1.5779372672627466e-10,3.4383609078657243e-10,8.805231541446044e-11
103,1.723018923164094e-10,3.129327106517677e-10,8.037560047602e-11
104,6.51008149699562e-11,3.4774792546365957e-10,8.933777893937383e-11
105,4.7817368622720095e-11,3.5942142106773647e-10,1.0364423849470933e-10
106,1.172757164879442e-10,3.61971775877163e-10,1.0423055058889098e-10
107,2.154611706777409e-10,3.590030744742495e-10,7.585279417291243e-11
108,1.8924873446433802e-10,3.795157755304482e-10,9.179718315601551e-11
109,2.9442015155781503e-10,4.0800809209318255e-10,5.919657774028983e-11
110,1.9719089764140783e-10,3.699743358748738e-10,8.236909422942087e-11
111,1.641509617492824e-10,3.890427672339163e-10,9.166354224220975e-11
112,1.5777170717269398e-10,3.548200994824597e-10,8.204389661974878e-11
113,1.0354557811989631e-10,3.151330619072702e-10,1.0188864369066676e-10
114,1.517835003702658e-10,3.4817514949528307e-10,9.089449285955052e-11
115,2.1897836638589418e-10,3.323360126754439e-10,5.900745721921232e-11
116,8.275029597424999e-11,2.7281271484516364e-10,7.731462842105238e-11
117,9.565554867036799e-11,3.116727173003528e-10,9.07097222247611e-11
118,1.2904676448897058e-10,3.2329169521850025e-10,8.862880222556047e-11
119,1.8323369127201963e-10,3.453995814398919e-10,6.603597087099045e-11
120,1.0220948765056588e-10,3.4508886698922933e-10,9.020775356741327e-11
121,2.404050626336098e-10,3.917386091010284e-10,6.759441482779748e-11
122,1.540851385813169e-10,3.652678250616427e-10,1.0232363285654598e-10
123,1.291736663827175e-10,3.958042684481159e-10,8.187387275624618e-11
124,1.7072709708726583e-10,3.194892182752669e-10,8.688783637674335e-11
125,1.5984405535712495e-10,3.0941360390070695e-10,7.05804972117584e-11
126,1.381948179837764e-10,3.279001296770161e-10,8.16238526378481e-11
127,8.013007236503926e-11,3.209027322037218e-10,8.56347607935905e-11
128,9.797822589532155e-11,3.1174907771085853e-10,9.05679693439342e-11
129,1.9917713069711196e-10,3.792974819343676e-10,7.569288551839624e-11
130,1.863419449627418e-10,3.58947051607542e-10,7.241547434487894e-11
131,1.1174820512591191e-10,3.4541439329979253e-10,8.590881526841946e-11
132,1.807762765161928e-10,3.5686016703810583e-10,7.054921241487665e-11
133,1.5515986397488244e-10,3.27200397294562e-10,7.182757962550093e-11
134,1.2950435319791882e-10,3.559345503384742e-10,9.710015408443921e-11
135,1.4926324500064333e-10,3.277714168167442e-10,8.609685377352106e-11
136,2.1015335177641405e-10,3.863317102126261e-10,8.80055042430963e-11
137,1.1681175902323516e-10,3.4919506171074874e-10,9.872677083993632e-11
138,1.9716316189197654e-10,3.356435160916707e-10,6.685197454575298e-11
139,1.9609363432924982e-10,3.8636800667138733e-10,7.487778991797562e-11
140,8.077996054314388e-11,3.4585257766322244e-10,1.0030518851512824e-10
141,2.415248723847027e-10,3.6629445783720053e-10,7.400485345721557e-11
142,1.610703296242022e-10,2.907941009271329e-10,7.908199527844988e-11
143,1.8181071675374987e-10,3.3306597802465206e-10,6.46565269476905e-11
144,1.4294434351585013e-10,3.3262946012726607e-10,7.49974538224724e-11
145,2.2196536644062361e-10,3.673573931768563e-10,7.205925057184561e-11
146,1.7243910850383592e-10,3.327772092722765e-10,7.063596424948347e-11
147,2.593409729647629e-10,3.534111367799475e-10,4.922103610886836e-11
148,2.0817997514639579e-10,3.6861530450644313e-10,8.430685387075317e-11
149,1.6921956918575268e-10,3.2582563574987577e-10,7.861531556547267e-11
150,1.887978065899505e-10,3.6462198386045446e-10,6.982761833809238e-11
