,Mejor,Media,Std
0,0.003230651504840207,0.00825018412891746,0.002326583420768021
1,0.00034866998330687675,0.002016767811492399,0.0008541676716678862
2,0.0003171094226478749,0.0006954085637496698,0.00022661906264045912
3,0.00015732081931348947,0.00030559238194906383,7.164680334259725e-05
4,7.462509896469061e-05,0.00014566136006545182,3.1379242793139643e-05
5,3.906336500100776e-05,6.984514989638403e-05,1.3293271846018526e-05
6,2.1029540164628885e-05,3.8556413136263516e-05,7.437910678645978e-06
7,8.1795831005631e-06,2.0527945216601243e-05,4.298664572918416e-06
8,7.679975681537967e-06,1.1377742850071305e-05,1.8917674349791718e-06
9,3.0607073444293717e-06,6.230403641470689e-06,1.2595004552316172e-06
10,1.2683110640369075e-06,3.3885993081138748e-06,9.037544601937695e-07
11,9.646209088770932e-07,2.0117219173471682e-06,3.7718004633836155e-07
12,2.7522048382012774e-07,1.2149262790528791e-06,3.1491282894180386e-07
13,2.7008350157013665e-07,7.776769930511116e-07,1.8480986949788586e-07
14,1.7171210257284753e-07,4.493320555639825e-07,1.160838551729907e-07
15,1.7645397285192372e-07,2.743731446814948e-07,4.931339289581905e-08
16,9.1395271992809e-08,1.6251490978852492e-07,2.9743679104868858e-08
17,5.008234301904905e-08,8.983498167648385e-08,1.978441861572796e-08
18,2.2751642847999818e-08,5.2090829106191e-08,1.3661705732308157e-08
19,3.6066926838762552e-09,2.6967348377370494e-08,7.858038575559209e-09
20,4.409463073055076e-09,1.757950058868245e-08,4.856559784487618e-09
21,2.980064799924773e-09,1.0744881417458962e-08,2.703149509321801e-09
22,2.3190141600394674e-09,5.778153786997298e-09,1.5343360630752587e-09
23,1.8791043046398053e-09,3.6818738496109817e-09,7.206192577339137e-10
24,1.2156513675467202e-09,2.583076200791366e-09,5.896787640357928e-10
25,9.320338117170948e-10,1.6543518497111445e-09,4.1458316598219086e-10
26,6.254103075784846e-10,1.0783095970321687e-09,3.1384602646696235e-10
27,2.474774736092557e-10,6.15064046262362e-10,1.6796869997606115e-10
28,2.508905016156845e-10,3.9587450869204566e-10,7.690201884490566e-11
29,1.5820106301882103e-10,2.380625281317401e-10,3.970092772942682e-11
30,7.031266258437164e-11,1.5748828417513694e-10,4.3148202142485896e-11
31,7.494879286843062e-11,1.1173510145974814e-10,2.0406386944385367e-11
32,2.895304214451469e-11,7.210565759351652e-11,1.4295526608688936e-11
33,3.1156088478163103e-11,5.6801930864587216e-11,1.094622192954791e-11
34,1.7797431972218083e-11,3.640632375718395e-11,7.636349751229355e-12
35,1.1275095711331717e-11,2.323120546913273e-11,5.2249244846456635e-12
36,7.2047737823118335e-12,1.5161910118596235e-11,4.3497349850784045e-12
37,4.11819592763678e-12,1.0505877392227836e-11,2.247276958622089e-12
38,3.3076351670209e-12,7.60753139558336e-12,1.925810978707691e-12
39,2.9887947787387063e-12,5.603827668075522e-12,1.2921813264431685e-12
40,2.13039054782815e-12,3.811749788125572e-12,8.470667801784532e-13
41,1.5558430219131454e-12,2.6408125201003307e-12,5.169334563615668e-13
42,6.178300577796524e-13,1.699536452107345e-12,4.686406964454274e-13
43,6.223042952418382e-13,1.163473587354677e-12,2.681478143562013e-13
44,2.5461971287707815e-13,8.27351945349773e-13,2.1709045037854208e-13
45,3.2248124197290314e-13,5.792551207612164e-13,1.1168700777564678e-13
46,1.9655600185244174e-13,4.140849113876285e-13,8.355069405232676e-14
47,1.319126682750667e-13,3.2032317105787804e-13,6.783993480076622e-14
48,7.180261308787609e-14,2.1221017924502223e-13,5.853229796155835e-14
49,9.934593570419734e-14,1.4910099395604497e-13,2.8301239949603877e-14
50,3.781183337417433e-14,1.1016079441671374e-13,2.67806867137102e-14
51,4.477206579118262e-14,9.769699358212935e-14,2.603777811987581e-14
52,3.7336926370675364e-14,7.875533246906858e-14,1.9842608365705744e-14
53,2.911733771720624e-14,7.062022799933738e-14,1.8362683553431824e-14
54,3.951070327125805e-14,6.569643580177209e-14,1.3691086752413882e-14
55,2.895697113043324e-14,6.145617854027396e-14,1.3497129955566542e-14
56,2.0989121613263776e-14,5.181120937044221e-14,1.2557586385173592e-14
57,3.930420472385217e-14,5.966368210268582e-14,9.722318301020271e-15
58,4.105910467090491e-14,6.627656457361907e-14,1.2091896150467573e-14
59,3.5135677266826097e-14,6.595951316433847e-14,1.1789278840440263e-14
60,3.5175287522947914e-14,6.780991058624032e-14,1.501666983286764e-14
61,2.6915410034732015e-14,6.697067405356875e-14,1.3854895014779083e-14
62,2.1897512133595693e-14,7.086547169631647e-14,1.5487676478548257e-14
63,2.1361158708578875e-14,6.535194680334665e-14,1.3894317605601394e-14
