,Mejor,Media,Std
0,0.000536473959745904,0.0010019365324284658,0.0002898242984884661
1,0.00109737715378756,0.0028723244593241394,0.0008750236290966722
2,0.0015003638498569435,0.002292978386630967,0.00046471682105211963
3,0.0004967448449848315,0.0014049290178189727,0.0003954813342664474
4,0.0002579207771694801,0.0009176115223850451,0.0002896504076391372
5,0.00037364074297190476,0.0005828604781612602,0.00012881997114847583
6,0.00040790128731365226,0.0006050889439548047,0.0001034532870448021
7,0.0003473542363173423,0.0005523455056088566,9.858989769821581e-05
8,0.00024921214881074195,0.00047488011811075767,0.00010701374031107567
9,0.00029557284905227485,0.0004631465667359996,7.930955430654738e-05
10,0.00014560039347198556,0.0003808919921282248,9.376058678199445e-05
11,7.019427913965647e-05,0.0003592647285766759,8.007014901628481e-05
12,0.00013554050903154065,0.00036187305007095023,7.519616992151385e-05
13,9.237507459495047e-05,0.0002999483130565631,8.048859640497415e-05
14,0.00015329705991791996,0.0002969325372818502,6.82988766661554e-05
15,0.0001638599494979829,0.00024366014275921976,5.122294977002729e-05
16,0.00013832971075075791,0.00018921769775594275,3.0477449589622723e-05
17,7.982791278949398e-05,0.0001768244923755396,3.771998226182003e-05
18,7.183979204793275e-05,0.0001654105608359327,3.537616908809299e-05
19,4.0053260052196835e-05,0.00013896104760405508,2.913290738489147e-05
20,7.002562929979975e-05,0.00012662519539587545,2.455764775672911e-05
21,5.6840243067666477e-05,0.00010328429260425049,2.026151504580935e-05
22,3.5594820459838786e-05,8.947265533197974e-05,2.17110839404034e-05
23,3.029758730926373e-05,7.077429241768873e-05,2.2136668734308366e-05
24,1.3876070771224475e-05,5.67432740229426e-05,1.7639354018077157e-05
25,1.120434703551933e-05,3.87918088204391e-05,1.0520576681829952e-05
26,1.2908446178645541e-05,3.060905182671061e-05,8.408161885497015e-06
27,2.437721075936267e-06,2.091179215660891e-05,6.290817662102822e-06
28,7.138292861511716e-06,1.5600200393367488e-05,3.965144653407658e-06
29,3.47329942379078e-06,1.0736856344958159e-05,3.238235110129449e-06
30,3.121013167614887e-06,8.511769334343458e-06,2.1919268796773794e-06
31,3.045487188292438e-06,6.750295950956583e-06,1.9627892214910693e-06
32,1.2437871493631532e-06,5.312478343465001e-06,1.4612566672033012e-06
33,1.5363386369273793e-06,3.9016017609995875e-06,8.810577942099844e-07
34,1.5655314892918103e-06,3.1720410536985163e-06,7.520951035847638e-07
35,6.012158768347096e-07,2.0530211660718182e-06,8.113173362137526e-07
36,5.655886354467413e-07,1.552500606139911e-06,4.3136288485680945e-07
37,4.3304556843475596e-07,1.0954878363918326e-06,3.0435553603874023e-07
38,5.205240617537248e-07,9.489349043562435e-07,2.1391541800511084e-07
39,2.23342864017088e-07,7.920454741787605e-07,2.529696444043816e-07
40,1.821917845082416e-07,5.355495736959271e-07,1.4467031752414203e-07
41,1.2880107037663802e-07,3.6715835436952974e-07,1.0944876317260271e-07
42,5.9213819630717265e-08,3.0804906437171983e-07,1.0093087079687495e-07
43,1.0407222128976758e-07,2.5669432621421e-07,8.172717636071477e-08
44,8.528833123806746e-08,1.7925186567322955e-07,5.382391188603098e-08
45,6.322538157320836e-08,1.2764027721812456e-07,3.5332604822456533e-08
46,5.132247561360098e-08,1.046292537205001e-07,2.5079830168494357e-08
47,2.3518501686028802e-08,8.225302930758542e-08,2.6365293592158228e-08
48,1.7896200385488216e-08,5.554674620982058e-08,1.7630300741072947e-08
49,1.0841801170394212e-08,4.4572395503752795e-08,1.2072599277283223e-08
50,1.4115741029238921e-08,3.5872609300431804e-08,1.0126188243873027e-08
51,1.4526522965323606e-08,2.393984949370457e-08,5.938978765711976e-09
52,4.539731392033341e-09,1.625543955650745e-08,5.953661811405603e-09
