,Mejor,Media,Std
0,0.20279553700521036,1.088787434759986,0.6164502609160936
1,0.08275136055782462,0.7316849221887168,0.4177521040495752
2,0.18513417281469985,0.3792428210633999,0.16464081491169227
3,0.10225942485549212,0.36180437972397966,0.16079606169877683
4,0.11531901597135208,0.24187956336123742,0.07715433171661454
5,0.06026656669407098,0.20960880514319583,0.08608218996053889
6,0.09408015836752796,0.21496862274959536,0.08915512176013304
7,0.01260716633409914,0.18145503292454068,0.07375229627029463
8,0.015096241386193329,0.11332792934313553,0.059840237675467235
9,0.01879963372942073,0.07725683133443244,0.046525843719420604
10,0.007745321860179455,0.05229458391300646,0.021985206863399328
11,0.0015196301652010595,0.038885504225925974,0.01875451834276127
12,0.002563833516848755,0.029775705490902762,0.015316010146340235
13,0.0018596252878770151,0.0155071605032595,0.007275810748590356
14,0.004520572354309715,0.01424666741786009,0.005150629602106714
15,0.0013719512726871363,0.007763848135719237,0.003150449762283237
16,0.0015512291059220455,0.0062044627384398076,0.0028046365721642436
17,0.000514312418312352,0.0032206013379644117,0.0018451626911916922
18,0.000588574289685956,0.002361476297497359,0.0010496882889880358
19,0.000554672535359677,0.0013913354155297322,0.00042480897317055243
20,0.00020149922604760083,0.0013164432925676483,0.0006632986756729949
21,0.00024225867192722436,0.0009182426669155887,0.000346791004569523
22,0.00013253341717665143,0.0005590505994745726,0.0002477830511581207
23,0.00011440600031029738,0.0004345382625129826,0.0002190040393070764
24,6.53118607062416e-05,0.00022335272719854895,0.00010532816835938906
25,3.3286495309664045e-05,0.00015064427787427927,8.393320910065695e-05
26,2.8933917667301633e-05,0.00011029793373792862,5.171651468396008e-05
27,2.5927099716259346e-05,7.030287119695783e-05,2.3696018014611692e-05
28,1.1607484575212747e-05,3.782373121278536e-05,1.5318455041421588e-05
29,6.409986898911025e-06,2.4066867687006934e-05,1.0343755355406676e-05
30,7.260315163580469e-06,1.921613736854363e-05,6.81650526824689e-06
31,4.190493430750477e-06,1.2645305912514182e-05,4.545384337802073e-06
32,4.921541943242754e-06,1.0620907430669454e-05,3.124065033580306e-06
33,3.314844628354069e-06,8.043336430735844e-06,2.8104416366881495e-06
34,2.8019030025156774e-06,7.937974688713561e-06,3.1413815696482035e-06
35,3.1864401560862584e-07,8.155749751116467e-06,3.770172859996426e-06
36,5.455356654107075e-07,6.251192752670305e-06,3.5258655093055914e-06
37,1.0586274296624873e-06,5.138413741099027e-06,2.725236306208114e-06
38,6.923231713762994e-07,6.889828452437841e-06,3.874349239187788e-06
39,1.6100736037399298e-06,6.607332278838106e-06,2.992060456492935e-06
40,5.064144361045215e-07,6.520530946177018e-06,3.92277529983124e-06
41,6.561041181343688e-08,5.501165361422408e-06,2.9344464460975387e-06
42,1.1641084168811036e-06,5.263314360127706e-06,2.5709116261783642e-06
43,3.218843313071771e-07,7.083216841223057e-06,3.746400828895576e-06
44,4.5570919203471965e-07,6.555181645678242e-06,3.045794905529719e-06
45,1.3227976843432628e-06,1.1669552517360814e-05,5.298135645906232e-06
46,1.9212620193696533e-06,9.175529560467656e-06,5.041658048008589e-06
47,6.175163349023944e-08,8.493243653311284e-06,4.332586067294702e-06
48,3.9566793982124946e-07,6.938671958134615e-06,3.3645820692375042e-06
49,7.139189913174591e-07,7.074967707923184e-06,3.378474941689579e-06
50,6.11359823426848e-07,5.356515149557985e-06,2.617382863168575e-06
51,7.803085589906433e-07,5.404859597139711e-06,2.6708733876036654e-06
52,6.960788811494409e-07,4.399639007409022e-06,2.3635179082731754e-06
53,1.9930644352877195e-07,4.215909632242895e-06,2.422279380209276e-06
54,3.504320760950942e-07,4.6704542788586805e-06,2.497388670377405e-06
55,8.742008697640787e-07,5.399368646576599e-06,1.7624045620907298e-06
56,4.26196546188907e-07,4.040917377515733e-06,2.028609679758577e-06
57,7.350001320225216e-07,5.623514262399611e-06,2.4731110694703077e-06
58,2.0059799143221865e-06,4.942621889490962e-06,2.3011784101432243e-06
59,1.1529597623029165e-06,6.127463633123619e-06,2.904948840675026e-06
60,6.163332280449809e-07,5.010002948954698e-06,2.978243197390104e-06
61,1.7066586992573304e-06,8.55341197067106e-06,3.945747365003471e-06
62,1.2529601786953654e-06,6.734415913563412e-06,4.355939059473158e-06
63,6.045854814034682e-07,4.8748151394674295e-06,2.9298769755462267e-06
64,7.019514177796579e-07,6.299771567482944e-06,3.1142743802207438e-06
65,3.9950526797449e-07,6.023661218222528e-06,4.183812989013631e-06
66,1.5676651322699506e-06,8.256354934223634e-06,3.2552405337553282e-06
67,1.0109020858179771e-06,8.642126637697681e-06,3.988460404491851e-06
68,9.674969321582056e-07,8.282743291680707e-06,5.01823301781605e-06
69,8.848752172823744e-07,5.7916567733693984e-06,3.043618936666053e-06
70,8.041995496115528e-07,9.16308771209707e-06,3.6840191103340942e-06
71,8.631550954307012e-07,7.536058665352592e-06,4.044281389257229e-06
72,1.1220386073149186e-06,7.122532893043633e-06,2.7603694048757853e-06
73,6.970881612161181e-07,8.987304035295628e-06,4.13116650433991e-06
74,1.1172270538192823e-06,7.82175051810518e-06,4.140827989307882e-06
75,1.7107911546718702e-06,5.885943864060669e-06,2.5785558773780165e-06
76,6.253662146867556e-07,5.316036243702137e-06,2.3398146384729946e-06
77,3.3615714942181663e-07,5.8844381459484776e-06,3.6163802908029365e-06
78,1.5736341164151712e-06,6.226403714033045e-06,2.763805378525056e-06
79,4.792605661078265e-07,5.155845035393096e-06,2.497530562397371e-06
80,1.8271519655570571e-06,6.025099884849651e-06,2.5584613324004637e-06
81,1.585239783706783e-06,5.935240440707718e-06,2.618025199795684e-06
82,1.4631006381972395e-06,5.6951418994753375e-06,2.6590398319061864e-06
83,1.279195599950481e-06,6.414312906885782e-06,3.3848333821818816e-06
84,6.457883636092594e-07,6.750724986311083e-06,3.168825130215828e-06
85,1.3305312771487463e-06,5.9183417259034405e-06,2.5344222272385826e-06
86,1.084236065682955e-06,4.828580945998726e-06,2.232754838655592e-06
