,Mejor,Media,Std
0,0.9631866930269322,2.857906391521,1.1517098290295613
1,0.5927099287694493,2.0036982551577873,0.7023358700875036
2,0.7053400229785096,1.378777134585428,0.30858924468291177
3,0.30171335583274683,0.8602931092144028,0.2333884841684906
4,0.14774030484620965,0.5006699959386601,0.10187382480043371
5,0.12630826563096598,0.29476309568986286,0.10844865363284614
6,0.03921085002841183,0.1460518467488149,0.04628690535276369
7,0.01992200988298313,0.08792137391211982,0.023054900723173954
8,0.01838341519552707,0.04938412565114593,0.01588972262942971
9,0.004363625039671366,0.026548615494274785,0.010060882901760127
10,0.006243258696907081,0.013091528690207315,0.003794060078178925
11,0.0010328339290366457,0.006132364249618559,0.001825981749361795
12,0.0008723209701820792,0.0024417936039970068,0.0008180877230629802
13,0.0005941274640357259,0.001382301117082016,0.00044589302735531186
14,8.12031477344562e-05,0.0006775904143633966,0.0002245909995340435
15,4.712756536562402e-05,0.00031973096314340786,0.00010764471785850577
16,5.027025267313183e-05,0.0001663032802980377,5.21264317853998e-05
17,5.462810897991489e-05,8.394796064081006e-05,1.5479752375905042e-05
18,2.885883045691055e-05,5.172324322761302e-05,1.1616634939436313e-05
19,1.0544163445297367e-05,2.9086162722242645e-05,7.690402725915878e-06
20,8.485305667882377e-06,1.690456652292449e-05,5.008497757318146e-06
21,3.731474734395836e-06,1.0809046226163393e-05,3.530003763638948e-06
22,1.405068854797651e-06,8.618453038516069e-06,2.9600155097155013e-06
23,2.102159470186695e-06,5.47814562214508e-06,1.8158447085753243e-06
24,1.0110842239999105e-06,4.033122409763696e-06,1.2307663436435124e-06
25,1.1215319403267042e-06,3.638465014188469e-06,1.4402168996022696e-06
26,3.827466174706324e-07,2.944948348780394e-06,1.2905757231367347e-06
27,1.1169565732084417e-06,2.5672945676703515e-06,7.913547122000994e-07
28,5.506372769379159e-07,2.9532555964140556e-06,1.3613145967007173e-06
29,8.407030827260766e-07,2.477378169887815e-06,7.198516552245546e-07
30,8.272190865976351e-07,2.472731053428931e-06,9.350401023807241e-07
31,8.649511123012416e-07,3.286027443703984e-06,1.3989690412999438e-06
32,5.837731064311401e-07,2.227507867925398e-06,7.295038042649918e-07
33,7.066584380478165e-07,2.4087999773829825e-06,9.59280108987622e-07
34,6.783739117999048e-07,2.4025248855925692e-06,8.848871945881245e-07
35,1.2853385444455025e-06,2.82918954209868e-06,9.003666896236524e-07
36,8.750667053231721e-07,2.84908663585922e-06,1.176428256490087e-06
37,8.382973104889367e-07,2.2926572434281066e-06,8.287958847785561e-07
38,9.262423107502513e-07,2.412065315810519e-06,1.0471976371897033e-06
39,7.904121577721744e-07,2.8243202990490807e-06,1.131026489063563e-06
40,4.4377997658278364e-07,3.261615247399021e-06,1.5010561823502225e-06
41,2.871137514493244e-07,2.693152191200227e-06,1.0476335308581016e-06
42,1.130015813607284e-06,3.213371582265576e-06,1.1988901000631316e-06
43,4.17070903605481e-07,2.326751091772422e-06,1.0087348248997342e-06
44,7.420239233950667e-07,2.682473123807464e-06,1.0463788112902006e-06
45,1.055012886274395e-06,2.5215844269368457e-06,8.928933104567889e-07
46,2.571878971413831e-07,2.376703730658028e-06,1.1591846992294328e-06
47,4.127738206314316e-07,2.776730427847172e-06,1.287378534062985e-06
48,6.918624344410188e-08,2.2896355992388126e-06,1.0979003874302052e-06
49,2.8847802974913817e-07,1.7030581653501658e-06,8.265591833663229e-07
50,6.91382161554425e-07,1.7386216518603005e-06,6.591183710944478e-07
51,5.191918501964326e-07,2.1074294335566856e-06,8.342610559242968e-07
52,6.083645285918288e-07,1.9289669049041313e-06,7.503524807878569e-07
53,5.743995980342689e-07,2.4273227906693707e-06,9.910521296144197e-07
54,3.448483037511402e-07,1.8279528076542397e-06,6.85821964232225e-07
55,5.115332936417543e-07,2.365523630947243e-06,9.425740361051087e-07
56,1.0921231075127945e-06,2.2655858914709653e-06,8.323826512231416e-07
57,3.421279335773919e-07,2.079836753474314e-06,9.995962837266934e-07
58,3.682845497939865e-07,2.5499099834809684e-06,1.1557188906780038e-06
59,2.603756189868863e-07,2.3621410389894126e-06,1.320477444444101e-06
60,3.499272802166391e-07,1.966167222552132e-06,9.927120547339944e-07
61,2.4703866951815616e-07,2.1453880617777385e-06,1.116939764564294e-06
62,5.521126400040826e-07,2.0831058146364438e-06,8.32805858832461e-07
