,Mejor,Media,Std
0,0.35902909126305715,1.303147103409671,0.3913391326700988
1,0.16692235007291945,0.5606854689224556,0.2141580982216249
2,0.056824884503332,0.23803834071559812,0.07576544586676882
3,0.02829055164372068,0.12557226133150298,0.04496317734767535
4,0.015135563455698586,0.060017014222143054,0.022191942957263674
5,0.007931562999483041,0.026113482515382022,0.0074605769992982015
6,0.005075076538404585,0.014829740569932926,0.0053786411234792615
7,0.00411826154767195,0.0106215452013339,0.0024411917900481364
8,0.002632398686757153,0.006375900007346836,0.0016868858561563391
9,0.0015251294719065976,0.003911571932430245,0.0014411185413978763
10,0.0005887273889054253,0.0023129133966885923,0.0007678468671300884
11,0.000261469144241183,0.001403463815045289,0.0005028964324764799
12,0.00039740148938966077,0.0009343624958315401,0.0002396244179510098
13,0.00011459727393351246,0.0004580868456916016,0.00018046017066964795
14,1.714917508653083e-05,0.00019235539800940038,7.778933332508465e-05
15,3.1306539319071554e-05,0.00013372785134093757,3.9605239252174094e-05
16,1.967918055839893e-05,7.532456043683129e-05,3.057619925577597e-05
17,1.0501653001118022e-05,4.818984781613214e-05,2.2763964247284217e-05
18,7.770126508122947e-06,2.4336387531538166e-05,1.151247376969913e-05
19,8.464955322489624e-06,2.408910339580993e-05,9.20478446538635e-06
20,5.409478604330883e-06,2.1413891017252872e-05,7.545248326834697e-06
21,3.228701255241616e-06,1.8948702998363815e-05,7.995187792447465e-06
22,2.959944457297051e-06,2.2394977886705797e-05,1.1068046034149767e-05
23,1.6773591625407843e-06,1.5162511412100195e-05,6.372897808474727e-06
24,3.610186953573721e-06,1.727065104537355e-05,7.79383345837548e-06
25,3.581234854770461e-06,1.565046275028885e-05,5.9592426199580165e-06
26,7.94012238693372e-07,1.5631577356446987e-05,7.343086860733932e-06
27,3.25835867879222e-06,1.4101964890697682e-05,5.3574276300066494e-06
28,1.008517342267331e-06,1.2533670743571127e-05,6.620381616530329e-06
29,1.9040329484893716e-06,1.2274737041378673e-05,6.5776094406808975e-06
30,3.567483798416534e-06,1.67118733044571e-05,8.524385792607812e-06
31,3.229544411451971e-06,1.4586565271392114e-05,7.379789172622345e-06
32,3.9305880889803205e-06,1.5769200711743e-05,8.204051972392066e-06
33,3.294122632382273e-06,1.4503950520852072e-05,6.61748178784279e-06
34,2.819162478676064e-06,1.4789341906167078e-05,6.221166461794098e-06
35,1.6011084767786012e-06,1.5399920324776077e-05,7.2101122038368865e-06
36,2.055143689652206e-06,1.1784387001299777e-05,6.433274684016206e-06
37,5.040440137177645e-06,1.3970941627185091e-05,5.51479333262334e-06
38,4.631953503477634e-06,1.992708752523522e-05,6.487292362566403e-06
39,4.915054856420271e-06,1.3975840123192313e-05,6.153943955812753e-06
40,1.4741134681786553e-06,1.6208858086628135e-05,6.013018117396629e-06
41,1.851871882269225e-06,1.5018731799824439e-05,6.413313651401065e-06
42,3.003825435630252e-06,1.7242744537710905e-05,8.15403290573131e-06
43,3.006119444685473e-06,1.767234964480134e-05,7.5462720959853985e-06
44,4.0276593843770775e-06,1.3503483169344272e-05,7.261546735443529e-06
45,1.1512261453084188e-06,1.3817388408857198e-05,6.399697732449165e-06
46,1.4060579961820704e-06,1.3817222501372519e-05,8.190439165937744e-06
