,Mejor,Media,Std,Mejor ind
34,2.7184260313712073e-05,6.510529596435408e-05,1.7157604525634506e-05,"[ 1.21296345e-08  2.98697344e-03  1.69031544e-02 -4.26215050e-02
  8.88831975e-02  8.93781240e-02 -1.66407895e-01 -1.40803277e-01
 -1.22562963e-01  2.27352062e-01]"
35,2.7184260313712073e-05,6.0325573825307e-05,1.637658653577972e-05,"[ 1.21296345e-08  2.98697344e-03  1.69031544e-02 -4.26215050e-02
  8.88831975e-02  8.93781240e-02 -1.66407895e-01 -1.40803277e-01
 -1.22562963e-01  2.27352062e-01]"
36,2.7184260313712073e-05,5.509427550568307e-05,1.4582670028923419e-05,"[ 1.21296345e-08  2.98697344e-03  1.69031544e-02 -4.26215050e-02
  8.88831975e-02  8.93781240e-02 -1.66407895e-01 -1.40803277e-01
 -1.22562963e-01  2.27352062e-01]"
37,2.7184260313712073e-05,5.213517600340377e-05,1.28704881605213e-05,"[ 1.21296345e-08  2.98697344e-03  1.69031544e-02 -4.26215050e-02
  8.88831975e-02  8.93781240e-02 -1.66407895e-01 -1.40803277e-01
 -1.22562963e-01  2.27352062e-01]"
38,2.1359689565753144e-05,4.711758363454016e-05,1.2633393452182097e-05,"[ 7.23743819e-06  1.27188391e-03  1.46539648e-02  4.58312221e-02
 -4.42298658e-02  8.40681138e-02 -1.67648428e-01 -1.41891998e-01
 -8.07002336e-02  2.36036711e-01]"
39,2.1359689565753144e-05,4.542227754330469e-05,1.123574148122861e-05,"[ 7.23743819e-06  1.27188391e-03  1.46539648e-02  4.58312221e-02
 -4.42298658e-02  8.40681138e-02 -1.67648428e-01 -1.41891998e-01
 -8.07002336e-02  2.36036711e-01]"
40,2.1359689565753144e-05,4.44219888151588e-05,1.078794337986525e-05,"[ 7.23743819e-06  1.27188391e-03  1.46539648e-02  4.58312221e-02
 -4.42298658e-02  8.40681138e-02 -1.67648428e-01 -1.41891998e-01
 -8.07002336e-02  2.36036711e-01]"
41,2.1359689565753144e-05,3.962779243676438e-05,9.285640759650261e-06,"[ 7.23743819e-06  1.27188391e-03  1.46539648e-02  4.58312221e-02
 -4.42298658e-02  8.40681138e-02 -1.67648428e-01 -1.41891998e-01
 -8.07002336e-02  2.36036711e-01]"
42,2.1359689565753144e-05,3.9002606854432886e-05,8.885631726723484e-06,"[ 7.23743819e-06  1.27188391e-03  1.46539648e-02  4.58312221e-02
 -4.42298658e-02  8.40681138e-02 -1.67648428e-01 -1.41891998e-01
 -8.07002336e-02  2.36036711e-01]"
43,2.1359689565753144e-05,3.8969556503969174e-05,8.83687677874631e-06,"[ 7.23743819e-06  1.27188391e-03  1.46539648e-02  4.58312221e-02
 -4.42298658e-02  8.40681138e-02 -1.67648428e-01 -1.41891998e-01
 -8.07002336e-02  2.36036711e-01]"
44,1.751647500769841e-05,3.781835121462144e-05,9.310600064760961e-06,"[ 7.63993064e-06  9.45637910e-04 -6.20889232e-03  4.44892142e-02
 -5.34489838e-02  7.99268006e-02 -1.61679476e-01 -1.67282206e-01
 -8.09198119e-02  2.39739757e-01]"
45,1.751647500769841e-05,3.7546053789408565e-05,9.009470676059039e-06,"[ 7.63993064e-06  9.45637910e-04 -6.20889232e-03  4.44892142e-02
 -5.34489838e-02  7.99268006e-02 -1.61679476e-01 -1.67282206e-01
 -8.09198119e-02  2.39739757e-01]"
46,1.751647500769841e-05,3.709292359588782e-05,8.632943293683144e-06,"[ 7.63993064e-06  9.45637910e-04 -6.20889232e-03  4.44892142e-02
 -5.34489838e-02  7.99268006e-02 -1.61679476e-01 -1.67282206e-01
 -8.09198119e-02  2.39739757e-01]"
47,1.751647500769841e-05,3.690811995740161e-05,8.37773965574492e-06,"[ 7.63993064e-06  9.45637910e-04 -6.20889232e-03  4.44892142e-02
 -5.34489838e-02  7.99268006e-02 -1.61679476e-01 -1.67282206e-01
 -8.09198119e-02  2.39739757e-01]"
48,1.1347332251185518e-05,3.4230112869769604e-05,8.184338933129372e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
49,1.1347332251185518e-05,3.355776567415767e-05,7.966618992716707e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
50,1.1347332251185518e-05,3.221357337744233e-05,7.755212132756764e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
51,1.1347332251185518e-05,3.125427867060817e-05,7.3661366872274015e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
52,1.1347332251185518e-05,3.122978877428516e-05,7.335703452625005e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
53,1.1347332251185518e-05,3.122978877428516e-05,7.335703452625005e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
54,1.1347332251185518e-05,3.1025894250037154e-05,7.166200807298176e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
55,1.1347332251185518e-05,3.06194710884615e-05,7.00083720259949e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
56,1.1347332251185518e-05,2.7838278618530354e-05,7.098679054391981e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
57,1.1347332251185518e-05,2.7021692012905666e-05,6.718367483553663e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
58,1.1347332251185518e-05,2.7021692012905666e-05,6.718367483553663e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
59,1.1347332251185518e-05,2.6383342142488347e-05,6.249338827497848e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
60,1.1347332251185518e-05,2.5948255181812553e-05,6.044467315054205e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
61,1.1347332251185518e-05,2.5828304589962106e-05,5.903457964907148e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
62,1.1347332251185518e-05,2.467598261460922e-05,5.974940595411878e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
63,1.1347332251185518e-05,2.3417510259208275e-05,5.930844061948297e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
64,1.1347332251185518e-05,2.3219586927725282e-05,5.75343375350209e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
65,1.1347332251185518e-05,2.3041597115209415e-05,5.588584554568167e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
66,1.1347332251185518e-05,2.2757112174569742e-05,5.419145377440508e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
67,1.1347332251185518e-05,2.2757112174569742e-05,5.419145377440508e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
68,1.1347332251185518e-05,2.2757112174569742e-05,5.419145377440508e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
69,1.1347332251185518e-05,2.265977723894403e-05,5.314856017660593e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
70,1.1347332251185518e-05,2.1891854253064365e-05,5.30297421139953e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
71,1.1347332251185518e-05,2.1891854253064365e-05,5.30297421139953e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
72,1.1347332251185518e-05,2.1891854253064365e-05,5.30297421139953e-06,"[-3.79621460e-06 -7.94460791e-04  6.27448546e-03  2.32195348e-02
 -5.09993727e-02  1.13768825e-01 -1.61239016e-01 -1.43959293e-01
 -1.67209100e-01  2.44029988e-01]"
73,1.0205833173151702e-05,2.072515010417681e-05,5.704387631695108e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
74,1.0205833173151702e-05,2.0605248775908016e-05,5.583194258730238e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
75,1.0205833173151702e-05,2.0605248775908016e-05,5.583194258730238e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
76,1.0205833173151702e-05,2.023758068514378e-05,5.497531034671844e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
77,1.0205833173151702e-05,2.023758068514378e-05,5.497531034671844e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
78,1.0205833173151702e-05,2.023758068514378e-05,5.497531034671844e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
79,1.0205833173151702e-05,2.023758068514378e-05,5.497531034671844e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
80,1.0205833173151702e-05,2.023758068514378e-05,5.497531034671844e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
81,1.0205833173151702e-05,2.0213278620228327e-05,5.469025846262798e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
82,1.0205833173151702e-05,2.0151427883826007e-05,5.40349675235694e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
83,1.0205833173151702e-05,1.9898570245063634e-05,5.266432201529205e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
84,1.0205833173151702e-05,1.949781943150621e-05,5.19994906446056e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
85,1.0205833173151702e-05,1.9346132672413197e-05,5.05177608323607e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
86,1.0205833173151702e-05,1.896283660495868e-05,4.726184982974908e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
87,1.0205833173151702e-05,1.896283660495868e-05,4.726184982974908e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
88,1.0205833173151702e-05,1.886583671206543e-05,4.605765998660602e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
89,1.0205833173151702e-05,1.886583671206543e-05,4.605765998660602e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
90,1.0205833173151702e-05,1.886583671206543e-05,4.605765998660602e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
91,1.0205833173151702e-05,1.875095619569237e-05,4.483754158331576e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
92,1.0205833173151702e-05,1.848234589057439e-05,4.261482327448591e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
93,1.0205833173151702e-05,1.848234589057439e-05,4.261482327448591e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
94,1.0205833173151702e-05,1.8166614941247726e-05,4.145619088770985e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
95,1.0205833173151702e-05,1.7851555517845915e-05,4.109457854326124e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
96,1.0205833173151702e-05,1.668090372973561e-05,3.838081261049827e-06,"[ 2.90771889e-06 -7.78814223e-05 -1.87402730e-03 -8.42812902e-03
  4.07209076e-02  1.09469973e-01 -1.73711481e-01 -1.69229916e-01
 -1.06172748e-01 -1.08246823e-02]"
97,6.8390962885085785e-06,1.6176452067004452e-05,4.103907542804201e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
98,6.8390962885085785e-06,1.5702389279774885e-05,3.879494743274739e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
99,6.8390962885085785e-06,1.5651969038271432e-05,3.8073284593380512e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
100,6.8390962885085785e-06,1.5516874063765192e-05,3.667140931492473e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
101,6.8390962885085785e-06,1.546987659744775e-05,3.6007248455880737e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
102,6.8390962885085785e-06,1.5286467966374072e-05,3.479542167858206e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
103,6.8390962885085785e-06,1.5286467966374072e-05,3.479542167858206e-06,"[-1.01856366e-06 -6.73738880e-04  8.67129295e-03 -6.58301969e-03
 -7.76473883e-02  9.24512452e-02 -1.41188837e-01 -1.38458124e-01
 -1.30903475e-01  1.26338915e-01]"
