,Mejor,Media,Std
0,0.1766390618299953,0.5196059179879385,0.15606952351194084
1,0.09082335727223656,0.4022469929098815,0.1674010876041382
2,0.07492837205073809,0.3010062883484369,0.10995897118068601
3,0.08731349552586685,0.20303237215425662,0.06597796828180193
4,0.014811780875505231,0.1615557525265064,0.07031206551782104
5,0.020680715194868048,0.08705146348241484,0.03872962138461199
6,0.005779265732476741,0.10239789932846682,0.04496901888426478
7,0.030032168376623754,0.11277614815290968,0.0344922035704929
8,0.022224131916801667,0.0735701010253512,0.028679510790160817
9,0.008391240077847787,0.05365516848648646,0.0196050586534333
10,0.0099213891048903,0.04334789623955935,0.016372982266498415
11,0.006878686622446519,0.031222951676096282,0.012429661106993532
12,0.010702361222571113,0.02090957417480354,0.0060451633522089635
13,0.003440512446017842,0.013966740960491912,0.004907755611695165
14,0.0041086329206811495,0.015045955853824367,0.005708214439275831
15,0.002637484499703237,0.009796534194675889,0.004623890255327427
16,0.0021917671021677416,0.00817278404617202,0.003123088846507279
17,0.0008057503377605564,0.00497788785920619,0.0024241366333186748
18,0.001421850182385003,0.004577484096651593,0.0016045490400338435
19,0.0003856467198980225,0.003055907457481439,0.001801490870312749
20,0.00019252384174695233,0.002061259444311408,0.0009247916517249723
21,0.0003698302003912141,0.0012850680352873352,0.0005178854887087845
22,0.0001715500504202256,0.0010077456385135246,0.0004231658051001695
23,0.00023753251160062072,0.0009783808228250195,0.0003352373500569
24,6.610087377161385e-05,0.000777926651336487,0.0003188715965766429
25,7.573781491386168e-05,0.0006421543672806589,0.00026367142590440575
26,7.050152111923425e-05,0.0005318125654612916,0.00024092619560148244
27,2.431910430507312e-05,0.0004301073223324164,0.00016655447519899627
28,5.5969135346737594e-05,0.0004033784633780381,0.0001585308384031969
29,9.305458674888896e-05,0.0004415684612348831,0.00015756836738632104
30,8.648534248950985e-05,0.0003250514065465529,0.00012009063124517226
31,4.723206531563366e-05,0.00019684154825403417,8.121274118332929e-05
32,4.969842050164769e-05,0.00017653141939819882,7.557259563853432e-05
33,3.316901344663594e-05,0.00016426417611666114,4.762900806341293e-05
34,4.0333717411806395e-05,0.000112315855865633,3.7037779715176096e-05
35,6.547195055980635e-06,7.062439285374875e-05,3.80945379533205e-05
