,init,strategy,F,CR,x,valor
11,latinhypercube,rand1bin,0.6,0.4,"[ 4.71354159 -4.71118705 -4.71359167  7.85377944  1.57041596 -1.57159775
  1.56995747  1.57008882 -4.71205247 -1.56998282]",0.0004540021687578241
12,latinhypercube,rand1bin,0.6,0.5,"[-7.85429226 -1.57250155  1.57136794  4.71450998 -7.85550482  7.85508524
  4.7108327   4.71291152 -1.57042986 -4.7122981 ]",0.00045400510193098145
13,latinhypercube,rand1bin,0.6,0.6000000000000001,"[-1.57065534  7.8541482   4.7125034  -4.71265919 -1.57076879 -1.57108206
  4.71273927 -4.71202542  1.57044922  7.85417229]",0.0004539995541579376
14,latinhypercube,rand1bin,0.6,0.7,"[-1.57051386 -7.85363369 -1.57118776  7.854387    4.71194743  7.85403502
  1.57034474  4.71195575 -1.57075906  4.71258673]",0.00045399976682375913
15,latinhypercube,rand1bin,0.6,0.8,"[ 4.7135722   1.57386551  4.71133659  7.85539274 -1.57600569 -1.56519018
 -7.84834616  4.7098447  -1.57563291  7.84872699]",0.0004540653808034848
16,latinhypercube,rand1bin,0.6,0.9000000000000001,"[-7.86193271  4.70609403  4.70998417 -7.84654738  4.71365947 -7.85029285
 -7.86309318  4.71799355  1.58108955 -1.57051346]",0.00045416259118165856
17,latinhypercube,rand1bin,0.6,1.0,"[ 1.56984944 -1.56730425  7.85795454  4.7127973   7.84987236  4.710601
  4.7146015   7.86233356 -4.70971114 -4.70977124]",0.000454055604585458
18,latinhypercube,rand1bin,0.7,0.2,"[-7.85366302 -1.56978072 -1.56909429 -7.85467785  4.71218995  4.71413059
 -1.57476244  7.85230189  4.71229448 -7.85300933]",0.0004540103680445251
19,latinhypercube,rand1bin,0.7,0.30000000000000004,"[-4.71316342 -1.57137872 -4.71312142 -4.71387313 -4.71324509  7.85252756
  4.7128707   1.56997724  4.71242536  1.57095154]",0.00045400234321856913
20,latinhypercube,rand1bin,0.7,0.4,"[ 4.7206783   1.56447886 -7.85378321 -4.71671774  7.8549253  -1.56887438
  7.85180633  1.56507516  1.57463127  4.71926366]",0.0004540938627604807
21,latinhypercube,rand1bin,0.7,0.5,"[ 1.56744147 -1.57437324 -1.57495074 -1.57079544 -1.5678379   1.5756522
  7.85914247 -7.85662116 -4.70714341 -7.85585367]",0.0004540557945764977
22,latinhypercube,rand1bin,0.7,0.6000000000000001,"[ 1.57062218 -4.71442057 -4.70857311 -1.56762768 -1.57484182 -7.85903364
 -4.71818179 -1.57659228  4.70656345  4.71227786]",0.0004540694778118045
23,latinhypercube,rand1bin,0.7,0.7,"[-1.56989553  4.71282897  7.85437441  7.85408781  7.85306387  1.57029269
  7.85293676  1.56984892 -1.56981456  4.71200014]",0.0004540014921768995
24,latinhypercube,rand1bin,0.7,0.8,"[-1.56839612  7.85420795 -7.84960952  4.71261039 -4.71063219  1.56639214
 -4.70931503  4.71678886 -4.70807762 -4.70854318]",0.0004540441008452015
25,latinhypercube,rand1bin,0.7,0.9000000000000001,"[-1.57592391  1.57477862  1.57203612  1.57001655 -1.56442798 -4.70922692
 -4.71047945 -1.57612995  1.56964326  4.71543552]",0.00045405550555118634
26,latinhypercube,rand1bin,0.7,1.0,"[-1.57962447 -4.71531649 -4.71239549 -4.71608787  1.56483701 -1.5708031
 -4.70736675 -1.57360033 -1.56523438  1.57889816]",0.000454107735309924
27,latinhypercube,rand1bin,0.8,0.2,"[-1.56271345 -7.85727234 -4.71472643 -7.84488734 -4.71002875  7.86989919
  1.56751262 -7.86511104 -1.57464367  4.70594322]",0.00045425034256557656
28,latinhypercube,rand1bin,0.8,0.30000000000000004,"[-4.71341274  4.71231179  1.57155912 -4.71303219 -4.71287366  1.57073039
 -7.85235706 -1.57091541 -4.71175914  1.57244635]",0.00045400259160615036
29,latinhypercube,rand1bin,0.8,0.4,"[ 7.84709913 -1.56530018  1.56772829  7.85177412  7.8590158   1.56742149
  7.84930861  1.5641516   1.56295447 -7.85362745]",0.00045410399310918893
30,latinhypercube,rand1bin,0.8,0.5,"[-7.85255895 -4.71432901 -4.70812659  1.56634253  1.5663383   7.85020918
  1.57125358  4.70968524 -4.70992812 -4.71183834]",0.00045403679850183665
31,latinhypercube,rand1bin,0.8,0.6000000000000001,"[-1.57087285 -1.57111018  7.8543013  -4.71217207  1.57046614 -1.57073992
  7.85375844  1.57088285  7.85381438 -7.8537049 ]",0.0004539995132275553
32,latinhypercube,rand1bin,0.8,0.7,"[-4.71132912  4.71445591 -1.57246466 -4.71023256  1.56968527  4.71238241
 -7.85635008  4.710191    1.56912672 -1.56929837]",0.00045401136599298943
33,latinhypercube,rand1bin,0.8,0.8,"[-1.57088297 -4.7116138   1.57004684 -4.71232535 -4.71163307 -7.85375721
  7.85353396 -7.85431552 -4.71160715  1.57073042]",0.00045400041042358783
34,latinhypercube,rand1bin,0.8,0.9000000000000001,"[ 7.85369888 -7.85374661  1.57119075  4.71286606  7.85485857  1.57006793
 -4.71247869 -4.71204073 -1.57026466 -7.85484516]",0.00045400051346088067
35,latinhypercube,rand1bin,0.8,1.0,"[ 7.85434898  4.71905394  1.56388561 -4.70522656 -4.71601369  1.57015616
 -4.71664481  1.57293117 -7.85065366 -7.84748316]",0.0004540945664691377
36,latinhypercube,rand1bin,0.8999999999999999,0.2,"[ 7.86300296  4.71233765 -4.69224916  1.56896245  4.70514879  1.56896117
  7.84524853  1.56230499 -4.72539721  1.57049224]",0.0004543523630564407
37,latinhypercube,rand1bin,0.8999999999999999,0.30000000000000004,"[ 1.57123796  4.71259674  1.57067393 -1.57022562 -1.57156334 -1.57094942
  4.71196119 -4.71258452 -7.85348012  4.71218102]",0.0004539999949578414
38,latinhypercube,rand1bin,0.8999999999999999,0.4,"[ 7.85480037  7.85191346 -4.71038642  4.71266426  4.71102466 -4.71348621
  4.71284732 -1.57165783  1.5711887  -1.57037067]",0.0004540047673110665
39,latinhypercube,rand1bin,0.8999999999999999,0.5,"[-4.71286565 -7.85298576 -4.71234417 -4.71153199 -1.57004541 -7.85490695
  1.57018597 -7.85351683  4.71226371 -4.71192553]",0.00045400101152750117
40,latinhypercube,rand1bin,0.8999999999999999,0.6000000000000001,"[-4.71289582  1.56924141  1.56927992  1.56964771  7.85459343 -1.57127359
 -4.71199976 -1.57226986 -4.71337216 -1.57092587]",0.000454003466063268
41,latinhypercube,rand1bin,0.8999999999999999,0.7,"[-4.71365306 -1.57416361  4.71228681  1.57277394 -1.5748721   4.71505329
  1.56612819  1.57605564  7.84920447  1.57028198]",0.0004540455147293341
42,latinhypercube,rand1bin,0.8999999999999999,0.8,"[-4.71396225  7.8546726  -7.85327183  4.71363259 -4.71521694 -4.71308823
  4.71378162  4.71073368  1.56962457 -1.57280439]",0.0004540089300689083
43,latinhypercube,rand1bin,0.8999999999999999,0.9000000000000001,"[-1.57143786  1.57258332 -4.71212617  7.85336966  7.85240913 -1.56917912
 -7.85386916  7.85535331  4.71417773  1.57209381]",0.00045400580004607724
44,latinhypercube,rand1bin,0.8999999999999999,1.0,"[-1.56980145  1.56998002  4.71238864  1.56939726  1.57145457 -7.85381963
  7.85538953 -1.56938733 -7.85409763  1.57197774]",0.0004540031587888123
45,latinhypercube,rand1bin,1.0,0.2,"[-4.71231083 -4.71206172  1.57072564  7.85407258 -1.57120277 -1.57052149
  4.71230181 -4.71268674 -1.57064054 -1.57103432]",0.00045399952005622753
46,latinhypercube,rand1bin,1.0,0.30000000000000004,"[ 4.71200176 -1.57106887 -4.71269362 -7.85423616  4.71231676 -1.57086496
 -7.85321988  7.85391416 -1.57091227 -4.71196781]",0.0004539997746135277
47,latinhypercube,rand1bin,1.0,0.4,"[ 7.85405875  1.57097081  1.57094825 -4.7120861   7.85394365  4.71233494
 -1.57091911 -7.85399911 -7.85397584  4.71260315]",0.0004539993862298496
48,latinhypercube,rand1bin,1.0,0.5,"[ 7.85705116 -7.85667218 -7.85558086  7.86073025 -1.56835162  4.72132748
 -4.71503275 -7.8531876   1.56766552 -1.57000486]",0.00045406822581862445
49,latinhypercube,rand1bin,1.0,0.6000000000000001,"[ 7.84173903  1.54525812  4.71438763 -4.70242616  1.56900091 -7.85958195
 -1.57456615 -1.5818128   1.59429292 -4.7015088 ]",0.00045471314300341253
50,latinhypercube,rand1bin,1.0,0.7,"[ 1.5708153  -4.71232527 -7.85375169  7.85390922  4.7120515  -4.71210664
 -4.71200476  1.57077293 -4.71249073 -7.85384903]",0.0004539994742468611
51,latinhypercube,rand1bin,1.0,0.8,"[-1.57190162  4.71097696  7.85256094 -4.71622306 -7.85091711  1.57037575
  4.70903173  1.55748539  4.71831861  7.83417126]",0.0004542631256654726
52,latinhypercube,rand1bin,1.0,0.9000000000000001,"[-4.70759    -1.59650914  1.57980311 -4.71402077  7.85983029 -4.70729969
 -7.89889888 -7.85067953  4.70901306 -7.86808037]",0.0004552534389784222
53,latinhypercube,rand1bin,1.0,1.0,"[-4.71240779  1.57098264 -7.85397315  7.85407638 -7.85398232 -7.85416309
 -1.57098879  4.71238933 -4.71220805 -7.85398153]",0.0004539993576137443
54,latinhypercube,rand1bin,1.1,0.2,"[ 4.72067281 -4.68601764 -7.83838675 -1.56040918  4.71079386 -1.57080372
 -1.57471267  4.72988978 -1.58855803  7.84086471]",0.00045478717733222747
55,latinhypercube,rand1bin,1.1,0.30000000000000004,"[-7.85357136  4.71181674  4.71237419  1.56975063  1.57202909  7.85209813
 -7.85411906  4.71107088 -4.71294951 -7.85624231]",0.0004540049518248019
56,latinhypercube,rand1bin,1.1,0.4,"[ 4.71068977 -1.57132248 -7.85801572 -1.57205825  4.71091776 -1.5748956
 -1.57292918  1.56650764 -4.7129333   4.70857707]",0.0004540310744274746
57,latinhypercube,rand1bin,1.1,0.5,"[ 7.85311358 -1.57151022  4.71173266 -7.8538156  -1.57027419  4.71179932
 -7.85410238 -1.57176056  1.57184904 -7.8550876 ]",0.00045400159293331957
58,latinhypercube,rand1bin,1.1,0.6000000000000001,"[ 4.71418721 -1.56953858 -1.56979562 -7.85486795  4.71153368 -7.85580848
  1.57252977  1.56914661 -7.85213427 -4.71109662]",0.00045400807471981014
59,latinhypercube,rand1bin,1.1,0.7,"[-4.71831632 -7.86000367  1.57563293  1.56962565 -4.71345273  1.57085959
 -7.85992516 -7.85926308  1.56796031 -7.85491854]",0.0004540685339742993
60,latinhypercube,rand1bin,1.1,0.8,"[-1.57087847  4.71217357  4.71220221 -1.57067348 -7.85419693  4.71234292
 -4.71218193  1.57060636  1.57097655 -4.71227089]",0.00045399941079903613
61,latinhypercube,rand1bin,1.1,0.9000000000000001,"[-7.8590312  -7.84935153 -7.85964798 -1.5762088  -4.71464692 -7.84839584
 -1.57073408 -4.71724884  7.85906677  7.8593583 ]",0.000454090434456611
62,latinhypercube,rand1bin,1.1,1.0,"[ 4.71238839  7.85353141 -1.57044469 -4.71238897 -1.57035306  1.57125135
 -4.71283567  4.71268824  1.57116956 -7.85437199]",0.00045399983315496496
63,latinhypercube,rand1bin,1.2,0.2,"[-4.7125189  -4.71241021 -4.71283012 -1.57117433  7.85374543  7.85355423
 -4.71244281 -4.71265664 -1.57084229  7.85383887]",0.0004539995796893945
64,latinhypercube,rand1bin,1.2,0.30000000000000004,"[-4.71440288  7.85704216  7.84582582 -7.85756451  1.56398722  4.71652091
 -4.7146153   1.56505243  7.85489561  1.57037068]",0.0004540790534670434
65,latinhypercube,rand1bin,1.2,0.4,"[-7.85016764  7.84677815 -4.71408064  1.57794273  1.56715477 -1.56577474
 -4.71973613  1.57258116  1.57930305  7.86041599]",0.00045413406235167924
66,latinhypercube,rand1bin,1.2,0.5,"[-4.71418167  1.57268817 -1.56894739 -4.71298619  1.57321204  4.7117169
  7.85523309  7.85444683  1.57179766  1.57017219]",0.0004540074819963764
67,latinhypercube,rand1bin,1.2,0.6000000000000001,"[-4.71220286  7.85416063 -4.71241517 -7.85408113  1.57069786  4.71219043
 -1.57090357  4.71259862  7.85419276  4.71218366]",0.00045399940736026506
68,latinhypercube,rand1bin,1.2,0.7,"[ 1.57187859 -1.57360087  4.7126606   1.57318882  1.57029578  7.85470512
 -4.71492431  4.7151126  -7.8567818   1.56887618]",0.0004540160433210734
69,latinhypercube,rand1bin,1.2,0.8,"[ 1.57396742  1.57334356 -4.71268368 -7.8518825   1.56880359  1.57218884
  4.71368327  7.85419433 -1.56825008 -7.85337343]",0.00045401381177709977
70,latinhypercube,rand1bin,1.2,0.9000000000000001,"[ 7.85697482 -7.85844552 -7.85354667 -4.71024794 -1.57149014  7.85150858
 -1.56649314 -1.57524195  1.57513614  4.70913643]",0.0004540434078663838
71,latinhypercube,rand1bin,1.2,1.0,"[ 4.71662811 -1.56792395  4.71413114 -7.85502756  4.7166047   7.85015771
 -7.85358961  4.71662967  1.57061752 -7.85778698]",0.000454038277148262
72,latinhypercube,rand1bin,1.2999999999999998,0.2,"[-4.71242402 -1.57058479 -1.57074383  4.71238552  4.71227374  1.57096594
  7.85405458 -4.71224274  7.85396652  1.57093466]",0.000453999353547733
73,latinhypercube,rand1bin,1.2999999999999998,0.30000000000000004,"[ 4.71192413  4.7115926  -4.71401543 -7.85181831 -7.85374366  4.71204476
 -1.56967743  1.57102375  1.57096979 -4.71416017]",0.0004540045365393138
74,latinhypercube,rand1bin,1.2999999999999998,0.4,"[ 7.85367041 -7.85441859 -1.5717914  -4.71331957  1.5718125   4.71136033
 -7.85420412  4.71189742  7.85491485  4.7122689 ]",0.00045400150860516584
75,latinhypercube,rand1bin,1.2999999999999998,0.5,"[ 1.57025781  4.71737252 -1.57368492 -7.85614799  4.70746385 -4.70736894
 -7.85562401 -1.56919243  7.85372424 -7.8558394 ]",0.00045403869124857117
76,latinhypercube,rand1bin,1.2999999999999998,0.6000000000000001,"[-1.57031866 -4.71273735 -7.8534343  -1.57141182  4.71176613 -7.85425642
  7.85336187 -1.57095334  4.71249472 -4.71207795]",0.0004540001181186084
77,latinhypercube,rand1bin,1.2999999999999998,0.7,"[ 7.85188887 -1.57250332  7.85729889  1.565758    1.57582565  1.56635689
 -7.84942557 -1.57005678  1.57148672  1.5662971 ]",0.0004540527081461509
78,latinhypercube,rand1bin,1.2999999999999998,0.8,"[ 4.71219796 -1.57009364 -7.8522045  -7.854562    4.71167911 -1.57045394
  1.57056845 -1.57034489 -4.71305082 -1.57110021]",0.000454001517368688
79,latinhypercube,rand1bin,1.2999999999999998,0.9000000000000001,"[ 1.57071152  7.8530241  -7.8526637  -7.85530856  1.57181321  4.71239937
  1.56972145  7.85343017  4.71187649 -4.71367613]",0.0004540029075190913
80,latinhypercube,rand1bin,1.2999999999999998,1.0,"[ 7.85447107  4.7119001   7.85446797  7.85436187  1.57038265 -4.71237085
 -1.57020367 -7.85456886 -7.85346135 -7.85408485]",0.0004540001183102161
81,latinhypercube,rand1bin,1.4,0.2,"[-4.72469879 -4.70516561  7.85202816 -7.84109478  7.85044979 -1.57428165
  1.56151009  4.70915699  7.8510946  -4.73315303]",0.0004543812087056579
82,latinhypercube,rand1bin,1.4,0.30000000000000004,"[ 4.71023413  4.70864915 -4.71213604 -7.85224554 -4.71169769 -4.71438822
 -1.57303357  4.714165    7.85545478 -4.71380006]",0.0004540150303100768
83,latinhypercube,rand1bin,1.4,0.4,"[-1.56912838  4.71320106  4.71127422 -4.71074207 -7.85293036 -7.85444316
 -1.57136198 -4.7140247  -1.57210519 -1.57245538]",0.0004540059070808997
84,latinhypercube,rand1bin,1.4,0.5,"[-4.70916014  1.57232577  4.70830713  1.57200281  1.57508014  1.56736259
  1.56933855  4.71468952 -1.56680741 -4.71575972]",0.0004540384079220097
85,latinhypercube,rand1bin,1.4,0.6000000000000001,"[ 1.57035315 -4.71176197 -4.71240869 -1.57082041  7.85461081 -7.85331817
 -1.57129853 -1.5701184   7.85401891 -1.57044199]",0.00045400022322422386
86,latinhypercube,rand1bin,1.4,0.7,"[ 4.71196014  4.71204116  1.5704461  -7.85366449 -7.85415236  1.57070401
 -4.7128986  -7.85359009 -7.8536088   4.71237102]",0.00045399975449499666
87,latinhypercube,rand1bin,1.4,0.8,"[-7.85399488 -4.71447879  7.85594989  4.71072301  4.71022633  1.56940332
 -7.85516418 -1.56912611 -1.56858027  4.71456985]",0.00045401216444146343
88,latinhypercube,rand1bin,1.4,0.9000000000000001,"[ 7.85343409  7.85401048  7.85417873 -4.71274424  7.85457444  7.85408852
 -1.57063687  7.85385806  1.57066081 -1.57021429]",0.00045399979871651953
89,latinhypercube,rand1bin,1.4,1.0,"[-4.70605723 -1.55972956 -1.5660151  -4.70360438 -4.72257189 -1.5761554
 -1.57071074 -4.70864646  1.55984203 -4.71409983]",0.00045421669361662336
90,latinhypercube,rand1bin,1.5,0.2,"[ 7.87154621 -4.72133727  1.58274872  7.85517577 -7.86107791  7.86291121
  7.84876168  7.84149397 -4.71047925 -1.55506646]",0.00045444781487480405
91,latinhypercube,rand1bin,1.5,0.30000000000000004,"[-4.71009439 -4.71380354 -4.71463636 -1.57089548  7.85273572 -7.85525571
 -1.56966776  1.57165002  4.71231499 -7.85539889]",0.0004540072730545145
92,latinhypercube,rand1bin,1.5,0.4,"[-7.85264269 -7.85391339  4.7122917  -4.71346104 -4.71217087  7.85390073
  1.5715398  -7.85422713  4.71312171  7.85407251]",0.0004540010008767881
93,latinhypercube,rand1bin,1.5,0.5,"[ 7.84978346 -7.85060802 -7.85257206  7.85667653  1.56901107 -4.70845553
  7.85746616  7.85324894 -7.8540364   4.71203525]",0.0004540277865213591
94,latinhypercube,rand1bin,1.5,0.6000000000000001,"[-7.85412094 -4.71237512  1.57088106  4.71244238 -1.57082015 -4.71250292
  4.71260503 -1.57082799  4.71221481 -7.8538361 ]",0.00045399935579902557
95,latinhypercube,rand1bin,1.5,0.7,"[-1.57068305 -1.5704374  -1.57074913 -1.57059303 -7.85433794  4.71266882
 -7.85361868  4.71263922  1.5704332  -4.71263355]",0.0004539996149081419
96,latinhypercube,rand1bin,1.5,0.8,"[-1.57138016  7.8549756  -7.85472367  1.5710151   4.71393152  1.5706697
 -1.57153276  4.71059944 -1.57160658  1.56900713]",0.0004540041703159048
97,latinhypercube,rand1bin,1.5,0.9000000000000001,"[ 1.57237352  1.57029341  1.57128543  1.56936537  7.85429973  7.85042862
  7.85271269  7.85376677 -1.5720814  -1.57045203]",0.00045400795130454824
98,latinhypercube,rand1bin,1.5,1.0,"[-1.57070119 -7.85435233 -7.85398197  7.85368886  4.71238833  7.85398304
  7.85345083  1.5701002   4.71180314  4.71305596]",0.0004540000276276124
99,latinhypercube,rand1bin,1.5999999999999999,0.2,"[ 7.85438833 -7.8537538   4.71229818 -7.85368702 -7.85393996  7.85416663
  4.71216824  7.85438454 -1.57105844 -7.85409424]",0.0004539995594391265
100,latinhypercube,rand1bin,1.5999999999999999,0.30000000000000004,"[-4.71300726  4.7118156  -4.71191241  7.85433808  7.85435755 -4.71150196
  1.56995192 -1.57102625  4.71168335 -4.71101073]",0.0004540014046532344
101,latinhypercube,rand1bin,1.5999999999999999,0.4,"[ 1.56963131 -7.85229829 -4.71384086  7.85465475 -7.85304007  4.71221619
  1.57042083  1.56912074 -4.71406059  1.57039832]",0.00045400484219547697
102,latinhypercube,rand1bin,1.5999999999999999,0.5,"[ 7.85039972  1.57457888 -7.85373274  1.56769675 -4.71088865 -1.57270224
  1.57516117  7.85572606  4.71021258  1.5717348 ]",0.0004540280650524937
103,latinhypercube,rand1bin,1.5999999999999999,0.6000000000000001,"[-1.57031044  7.85320183  7.8549441  -1.57078229 -1.57138426 -4.713193
  7.85490561  1.56979384 -7.85372848 -4.71341307]",0.0004540016406953147
104,latinhypercube,rand1bin,1.5999999999999999,0.7,"[-7.85449564 -4.71269199  4.71124206  1.56971514  7.85255284 -4.71214873
 -1.57119191  4.71297543  1.57046224  1.57082728]",0.0004540015663991579
105,latinhypercube,rand1bin,1.5999999999999999,0.8,"[ 4.70321985 -4.72406054  1.56447641 -1.55992628  7.86385071  7.85717285
 -1.57582632  7.85994167 -7.86567424 -1.5710479 ]",0.0004542786844081083
106,latinhypercube,rand1bin,1.5999999999999999,0.9000000000000001,"[-7.85341615 -1.57475552 -7.85005555 -7.8509982  -1.5733242   7.84995892
 -1.5669649   1.57408414 -1.5715236  -7.85747923]",0.00045404062261501977
107,latinhypercube,rand1bin,1.5999999999999999,1.0,"[-7.85245894 -4.7155139  -4.7107103   4.70932532 -7.85682467 -7.85115478
 -7.85437894  1.57379472 -1.56985949 -7.85613575]",0.00045402178239414284
108,latinhypercube,rand1bin,1.7,0.2,"[ 7.85415726  4.71254358 -7.8540555  -1.5707768   1.57061126 -4.71242398
 -7.85406695 -1.57071866  7.85409921  7.85374109]",0.0004539993716048859
109,latinhypercube,rand1bin,1.7,0.30000000000000004,"[-1.56921379  7.85510332 -7.851866   -1.57276894 -4.71285435  1.56988064
  4.71082918  1.57144907  4.71541979  4.71594862]",0.00045401478401757534
110,latinhypercube,rand1bin,1.7,0.4,"[-4.71525539 -1.57056828 -1.57341917  7.85488196 -1.56877982 -4.71105899
  1.57360104  7.85175854  7.85098922 -7.85192692]",0.0004540188201773512
111,latinhypercube,rand1bin,1.7,0.5,"[-4.71511907 -1.57967588  7.85403128  1.56117499  7.84372603 -7.8642074
 -1.5770471  -4.71848444  7.85331096 -7.84940615]",0.0004541980075316607
112,latinhypercube,rand1bin,1.7,0.6000000000000001,"[-1.56753767 -1.5805654  -1.56167383 -1.56681952 -7.86204712  7.84623696
 -7.8556341  -1.56776343 -1.56971492  1.58055707]",0.00045417849523194
113,latinhypercube,rand1bin,1.7,0.7,"[-1.57952491  7.85887793  7.8571397  -7.86286142 -1.56622792 -4.72000786
  1.5764944  -7.84714421  1.57471047 -1.56696697]",0.0004541534061274912
114,latinhypercube,rand1bin,1.7,0.8,"[ 1.56941066  4.71032098  7.85194063 -1.5688907  -1.57283963 -4.71033603
 -7.85370026  4.7113797  -7.85189636 -7.85510022]",0.0004540111801989935
115,latinhypercube,rand1bin,1.7,0.9000000000000001,"[-7.85561379 -4.71403086  7.85459203 -7.85355402  4.7138091   4.71075648
 -7.85478825  1.5723607   4.71245832 -1.56943797]",0.00045400564923534994
116,latinhypercube,rand1bin,1.7,1.0,"[-4.71230429  7.85320115 -4.71244558  7.85276018  7.85395175 -4.71215428
  7.85099953 -7.85427237  7.85429477 -1.56994922]",0.00045400418472492393
117,latinhypercube,rand1bin,1.7999999999999998,0.2,"[-4.71230014  7.85445487  7.85355625  1.5708536  -1.57027394  1.57058312
  4.71255984  7.85460063 -1.57058103 -4.71208329]",0.0004539998233163605
118,latinhypercube,rand1bin,1.7999999999999998,0.30000000000000004,"[-4.71509515 -4.71250501  4.71123252  4.71541741  4.71418148  1.57025866
 -4.7144312   1.57122422 -4.7134108   4.71170148]",0.0004540104190996064
119,latinhypercube,rand1bin,1.7999999999999998,0.4,"[ 7.8529481   4.71178063 -7.85499351  4.71154435 -1.57064647 -4.71173303
 -4.71322078 -1.57114412  1.56973136  1.57169919]",0.0004540019087721986
120,latinhypercube,rand1bin,1.7999999999999998,0.5,"[-1.56949598  1.56800354 -1.56960884  1.57378569  1.56816589  4.71523809
 -7.85331828 -1.57034008 -4.71399572 -7.85241256]",0.0004540158728634669
121,latinhypercube,rand1bin,1.7999999999999998,0.6000000000000001,"[-1.57068369  1.57061932  1.57059384  7.85418562 -7.8541578  -7.85416135
  1.57081673 -1.57097112 -7.85417541 -4.71232877]",0.00045399940472107665
122,latinhypercube,rand1bin,1.7999999999999998,0.7,"[ 7.85195878  4.71022676 -4.71707625 -4.71109316 -1.56746496  4.70926606
  7.84928865  1.57295093 -4.71591161 -4.71687445]",0.00045404525166515305
123,latinhypercube,rand1bin,1.7999999999999998,0.8,"[ 4.70980193  1.57303595  7.85267241  1.56849317  4.71107996 -4.7105382
 -1.5708516   7.85401389  4.70970999 -7.8550102 ]",0.0004540124160049774
124,latinhypercube,rand1bin,1.7999999999999998,0.9000000000000001,"[ 7.85434118  7.85158347  4.71218542  1.57281107  1.57294592 -1.56828231
 -4.71483362  4.71267356 -7.85170844  1.57299665]",0.0004540144112161147
125,latinhypercube,rand1bin,1.7999999999999998,1.0,"[-4.71656098 -7.85931375 -7.84602851  4.71114877  1.56303917  4.71402624
 -4.70447781  1.56219899 -1.5731591   7.85389256]",0.0004541282561292249
126,latinhypercube,rand1bin,1.9,0.2,"[ 4.71257501 -7.8539532  -4.7122985  -4.71252191 -4.71236397 -1.57103732
  1.57083927 -4.7121528  -1.57107963 -1.57073382]",0.0004539994045851758
127,latinhypercube,rand1bin,1.9,0.30000000000000004,"[-4.71353426  7.85226767 -7.85337651  1.57036559  1.56905294 -4.71166594
 -1.57154925 -7.85517536  1.5714975  -7.85558441]",0.00045400477927385994
128,latinhypercube,rand1bin,1.9,0.4,"[ 7.85399921 -7.85414354 -7.85408136  1.57119338  7.85470237  7.85356136
  1.57007818 -1.57069827  1.57009094  7.85329747]",0.00045400027058157004
129,latinhypercube,rand1bin,1.9,0.5,"[ 4.71227696 -4.71224248 -7.85441316  7.85489963 -4.71169734  4.71152729
 -4.71243378  1.57200909  4.71149249 -1.57087481]",0.0004540011634835894
130,latinhypercube,rand1bin,1.9,0.6000000000000001,"[ 7.85339892  4.71319875  4.71196607  4.71293289 -4.71267146  4.71250558
  1.57003045 -1.57161674 -4.71157939  4.71220314]",0.0004540007330275938
