,init,strategy,F,CR,x,valor
18,latinhypercube,rand1bin,0.7,0.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0
19,latinhypercube,rand1bin,0.7,0.30000000000000004,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0
20,latinhypercube,rand1bin,0.7,0.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0
21,latinhypercube,rand1bin,0.7,0.5,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.55351296e-15]",1.1786385953379839e-146
22,latinhypercube,rand1bin,0.7,0.6000000000000001,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -2.22044605e-16  7.86037901e-14]",9.003987326711902e-132
23,latinhypercube,rand1bin,0.7,0.7,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.44089210e-16 -4.79616347e-14
 -7.34967642e-13  6.59383659e-12]",3.1468699227898284e-107
24,latinhypercube,rand1bin,0.7,0.8,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  6.66133815e-16 -1.26343380e-13 -2.55373500e-12
 -1.00816244e-10  3.25951266e-10]",1.6789872420571946e-90
25,latinhypercube,rand1bin,0.7,0.9000000000000001,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.11022302e-16  6.86117829e-14  2.25530705e-12
 -1.74727899e-10 -6.48793685e-10]",1.5181703074843098e-88
26,latinhypercube,rand1bin,0.7,1.0,"[-1.01684607e-11 -1.07616259e-06 -4.97972523e-04  2.34583296e-03
 -9.50718545e-03 -2.75468854e-02  4.72117805e-02  5.79571883e-02
 -5.86207393e-02 -1.20241572e-01]",1.969774490522931e-09
27,latinhypercube,rand1bin,0.8,0.2,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.99680289e-15 -1.72417636e-13]",2.347783919093382e-128
28,latinhypercube,rand1bin,0.8,0.30000000000000004,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -7.77156117e-16  4.88498131e-14
  9.14157638e-13  6.65001387e-12]",2.0409409620133225e-106
29,latinhypercube,rand1bin,0.8,0.4,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.44089210e-16  8.97060204e-14  1.03472786e-13
  6.21445118e-11 -8.76235751e-11]",6.824090051462836e-92
30,latinhypercube,rand1bin,0.8,0.5,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.11022302e-15 -1.86251015e-12  7.88069610e-11 -9.81187243e-10
  1.00768027e-08  9.05893125e-08]",9.977305796072188e-71
31,latinhypercube,rand1bin,0.8,0.6000000000000001,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.66133815e-16
  2.53086441e-12  3.05899750e-11  2.38106912e-09  4.69477179e-08
 -5.09984396e-07 -2.78214814e-07]",2.4615895085452896e-57
32,latinhypercube,rand1bin,0.8,0.7,"[ 0.00000000e+00  0.00000000e+00  2.22044605e-16  1.34914302e-12
 -3.61796149e-11 -8.33838176e-09  2.76459683e-07 -2.73215901e-08
  4.34248662e-06  7.43322954e-06]",1.385770558230737e-46
33,latinhypercube,rand1bin,0.8,0.8,"[ 0.00000000e+00  0.00000000e+00 -9.76996262e-15 -5.29712940e-11
 -1.28096367e-09  1.13167270e-07 -4.71391756e-07  2.29030940e-06
 -1.40030850e-05  1.44562258e-05]",1.0936556352280319e-41
34,latinhypercube,rand1bin,0.8,0.9000000000000001,"[ 0.00000000e+00  0.00000000e+00  7.10542736e-15  3.32796013e-11
 -3.39902206e-09 -1.31593387e-07  3.18713977e-07  2.55310489e-06
  5.13589226e-06  1.34051894e-05]",7.234035901365998e-42
35,latinhypercube,rand1bin,0.8,1.0,"[ 0.00000000e+00  5.45474776e-12 -5.96548624e-07  4.47538570e-05
 -2.93939417e-04 -1.17002710e-03  3.01215279e-03  7.56394140e-03
  1.45002951e-02  1.93478167e-02]",5.763835855162242e-17
36,latinhypercube,rand1bin,0.8999999999999999,0.2,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.44328993e-15  2.46691556e-13  1.55653268e-13
 -6.06181771e-13 -1.34935485e-09]",8.465036392090527e-89
37,latinhypercube,rand1bin,0.8999999999999999,0.30000000000000004,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -2.17603713e-14 -1.17128529e-13  2.76957568e-10  5.37229328e-09
 -5.43128788e-08  8.50283028e-08]",4.936447680739513e-66
38,latinhypercube,rand1bin,0.8999999999999999,0.4,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.54951657e-15
 -4.51338966e-12 -3.94354771e-10 -5.03480857e-09 -1.41565088e-07
  7.96350637e-07  3.63312767e-06]",6.997651687337482e-55
39,latinhypercube,rand1bin,0.8999999999999999,0.5,"[ 0.00000000e+00  0.00000000e+00  3.30846461e-14  7.01037006e-11
  1.02408948e-08  2.75124041e-07 -1.66904573e-06  7.93216351e-06
 -2.59610279e-05 -6.91871181e-05]",6.6631117584957365e-40
40,latinhypercube,rand1bin,0.8999999999999999,0.6000000000000001,"[ 0.00000000e+00  0.00000000e+00  9.82547377e-13 -3.97135380e-09
  7.58535030e-08 -1.29849215e-06  1.63463453e-06  5.26560513e-05
 -1.51242330e-04 -4.09310625e-04]",4.894903076326656e-34
41,latinhypercube,rand1bin,0.8999999999999999,0.7,"[ 0.00000000e+00 -1.97286631e-13 -4.26680613e-09  5.23372119e-07
  5.48447223e-06  3.63603383e-05  8.99356762e-05 -9.75000782e-06
  7.13418516e-04 -1.25516866e-03]",1.9901140134935365e-25
42,latinhypercube,rand1bin,0.8999999999999999,0.8,"[ 0.00000000e+00  3.09530179e-13  6.44984932e-09 -1.69067642e-06
  1.25318349e-05  1.33495570e-04  4.60154560e-04 -5.83375559e-04
  8.93157586e-04  5.04535533e-03]",2.9574117216869486e-23
43,latinhypercube,rand1bin,0.8999999999999999,0.9000000000000001,"[ 0.00000000e+00 -1.15844001e-11  4.06484211e-08  6.94191364e-07
 -4.81284913e-05 -2.44946078e-04 -4.28300941e-04 -6.99817294e-04
  1.21052872e-03  7.63418398e-04]",6.785180818097846e-22
44,latinhypercube,rand1bin,0.8999999999999999,1.0,"[-2.18447482e-12 -4.66403921e-05 -9.07387956e-04 -2.46973050e-02
 -1.88009998e-02 -8.98017075e-02 -1.30994621e-01 -1.57304190e-01
 -1.91290768e-01  2.40441773e-01]",2.927317426513487e-06
45,latinhypercube,rand1bin,1.0,0.2,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22044605e-16
 -2.74447132e-13  4.39011050e-11 -1.27317956e-09 -1.33936584e-08
  7.06609862e-08  1.44820063e-07]",1.7649262272454187e-62
46,latinhypercube,rand1bin,1.0,0.30000000000000004,"[ 0.00000000e+00  0.00000000e+00 -2.22044605e-16 -3.02780023e-12
  1.59883218e-11 -5.81527271e-10 -1.22321092e-07  5.49473023e-07
 -1.32564883e-06  1.08540998e-05]",9.543282145366601e-47
47,latinhypercube,rand1bin,1.0,0.4,"[ 0.00000000e+00  0.00000000e+00 -2.20490293e-13 -4.30836034e-10
  4.57930103e-08 -1.58985583e-06 -1.10674865e-05  3.94917010e-05
  7.79414886e-05  3.68422523e-04]",8.883222147459509e-35
48,latinhypercube,rand1bin,1.0,0.5,"[ 0.00000000e+00 -4.44089210e-15 -8.46912762e-10 -1.58961953e-07
  7.34039276e-07  1.87585251e-05 -1.75567099e-05  9.18273088e-05
 -6.75026405e-04  6.13995574e-04]",1.3385929836471745e-27
49,latinhypercube,rand1bin,1.0,0.6000000000000001,"[ 0.00000000e+00  6.60900223e-11 -1.17032075e-07  2.37594685e-06
  1.42877420e-05  2.69620586e-04 -2.77228201e-04 -1.36059150e-03
 -2.67302954e-03  8.38296560e-03]",8.120152631511461e-21
50,latinhypercube,rand1bin,1.0,0.7,"[ 0.00000000e+00 -7.05208736e-09 -3.65678660e-06 -7.19107286e-06
  1.68864226e-04 -5.43970983e-04  2.31715124e-03  4.13264044e-03
 -1.75104264e-03  1.92423041e-02]",1.061998181732242e-16
51,latinhypercube,rand1bin,1.0,0.8,"[-1.15685239e-13 -9.57363016e-08 -1.43982225e-05  1.13127068e-04
 -6.00718783e-04  3.70453485e-03  2.34674160e-03  7.24074283e-04
  2.16367035e-02 -1.72530900e-02]",1.317041966414565e-13
52,latinhypercube,rand1bin,1.0,0.9000000000000001,"[-1.07913199e-12 -2.85912415e-07 -3.50588901e-05 -3.26411272e-04
  2.63010336e-03  9.65077112e-03  1.39988589e-02 -2.24084428e-02
  3.40363555e-02  3.33343166e-03]",2.3793346982681387e-12
53,latinhypercube,rand1bin,1.0,1.0,"[ 2.63252555e-04 -1.12834344e-03 -1.26939355e-01 -1.60358411e-01
  2.80099872e-01 -3.03782743e-01 -3.07896021e-01 -2.67095298e-01
 -2.89598166e-01  3.03721487e-01]",0.005790483416421602
54,latinhypercube,rand1bin,1.1,0.2,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.90378832e-12
 -4.16407020e-10 -1.08853482e-09  2.00806718e-07 -1.39353156e-06
  2.60187959e-06 -5.78399347e-06]",1.1101045436733546e-46
55,latinhypercube,rand1bin,1.1,0.30000000000000004,"[ 0.00000000e+00  0.00000000e+00 -2.42472709e-13 -1.34930955e-10
 -3.05461033e-08  2.52430102e-07 -3.68207735e-06  1.46565647e-06
  8.82860576e-06  5.65765437e-05]",5.061589432087228e-38
56,latinhypercube,rand1bin,1.1,0.4,"[ 0.00000000e+00  3.75255382e-14  1.91251015e-10  3.20293778e-07
 -1.32391480e-06  6.64930245e-06  1.25572617e-04 -1.26802938e-05
  7.21351556e-04 -2.64095326e-03]",2.899353887821752e-26
57,latinhypercube,rand1bin,1.1,0.5,"[ 0.00000000e+00 -1.18543175e-10 -3.47860918e-07 -1.30316946e-05
  2.18738153e-04 -8.20060270e-04  7.81054860e-04  1.72325917e-03
 -8.31731475e-03  8.75229665e-03]",1.083251749844347e-18
58,latinhypercube,rand1bin,1.1,0.6000000000000001,"[ 1.11022302e-15  1.01051942e-07  1.06857398e-07  6.88149004e-05
 -1.19550091e-03 -6.71238527e-04  2.15120305e-03 -1.49161552e-02
  2.80867676e-03 -2.01346172e-02]",1.6247923674542387e-14
59,latinhypercube,rand1bin,1.1,0.7,"[-7.47053217e-14 -1.43053767e-07  2.75684409e-05  9.36604790e-04
  2.52155967e-03 -2.07739457e-03  1.37365849e-02  6.20189570e-03
  3.02869511e-02 -5.19646194e-03]",1.1014081071709632e-12
60,latinhypercube,rand1bin,1.1,0.8,"[-1.79380066e-10 -6.40117345e-06 -2.28342515e-05 -4.37332175e-03
  2.98397321e-03 -5.10218441e-03  2.26237653e-02  4.29293938e-03
  4.29151738e-02  7.16224036e-02]",5.935023550506614e-10
61,latinhypercube,rand1bin,1.1,0.9000000000000001,"[-1.91231864e-09  8.79224274e-06  5.97779344e-04 -2.60637218e-04
 -1.35276561e-02 -1.13492963e-02 -9.76901799e-03 -4.94061546e-03
  3.64206933e-02 -2.33176531e-02]",2.6585108777237346e-09
62,latinhypercube,rand1bin,1.1,1.0,"[-5.27466959e-13  2.24252670e-05 -9.20401673e-04  7.18015221e-03
 -8.18216260e-03 -2.46282748e-02 -5.15519451e-02 -5.36601718e-02
 -1.02031763e-01  1.30074502e-01]",7.822166463920958e-09
63,latinhypercube,rand1bin,1.2,0.2,"[ 0.00000000e+00  0.00000000e+00 -2.08610906e-13 -1.68995706e-10
 -1.75214164e-08  1.36422311e-07 -4.28974983e-06  1.56962361e-05
  2.14153439e-05  2.17090391e-05]",4.196875823692127e-38
64,latinhypercube,rand1bin,1.2,0.30000000000000004,"[ 0.00000000e+00  1.26565425e-13 -7.39326378e-10  1.68799708e-07
  5.33915661e-06  1.35692539e-05  1.52190087e-05 -8.41980820e-04
 -4.22631846e-04  2.80015541e-03]",3.038071609607356e-25
65,latinhypercube,rand1bin,1.2,0.4,"[ 0.00000000e+00 -4.04030143e-11 -1.78272779e-07  1.24981108e-06
 -4.89946865e-05 -6.19202237e-05  9.05513984e-04 -3.07040855e-03
  1.50057812e-03 -5.34396057e-03]",1.6000115010487286e-20
66,latinhypercube,rand1bin,1.2,0.5,"[ 2.88657986e-14  1.29323939e-07 -1.40864411e-05 -2.53798238e-04
  9.37745184e-05  3.17132917e-03  8.78264180e-03 -1.73696706e-02
 -1.85101106e-02  2.77381406e-02]",6.63931734243177e-14
67,latinhypercube,rand1bin,1.2,0.6000000000000001,"[-9.99672091e-16 -3.34188284e-07 -2.77678681e-07 -3.16485813e-04
 -4.19629381e-03  5.93049909e-04  1.83848085e-02 -2.45649302e-02
  4.31704867e-02 -6.41067249e-02]",3.959497786130809e-12
68,latinhypercube,rand1bin,1.2,0.7,"[-7.04399428e-10  7.40203545e-06 -1.79947895e-04 -1.16202267e-03
 -6.73157132e-03  3.13402657e-02 -3.49122484e-02  3.21970414e-02
 -7.55404936e-02  6.64062414e-02]",1.8743809162607444e-09
69,latinhypercube,rand1bin,1.2,0.8,"[-2.06097945e-06 -1.04642624e-03 -6.70909128e-03 -1.50979744e-02
  1.05705553e-02  4.97670274e-02 -8.14087692e-02 -1.65726024e-02
  2.81777241e-02 -1.88436620e-01]",3.605408066126246e-06
70,latinhypercube,rand1bin,1.2,0.9000000000000001,"[-4.99999510e-09  2.18780714e-04  2.10150067e-03  6.68654622e-03
 -1.25520523e-02 -2.70938821e-02  9.07199857e-02 -8.37303084e-02
 -5.33688981e-03  1.58365539e-01]",1.2776321672002744e-07
71,latinhypercube,rand1bin,1.2,1.0,"[ 3.16157301e-06 -4.05381561e-05 -1.47646427e-02 -4.25350145e-02
  8.04806617e-02  1.10976272e-01  8.40870742e-02  1.96395304e-01
  1.31984356e-01 -1.50328641e-01]",1.7160695069928912e-05
72,latinhypercube,rand1bin,1.2999999999999998,0.2,"[ 0.00000000e+00  6.66133815e-16  1.00834896e-11  1.80729411e-08
 -2.09448717e-07  1.55013368e-06  1.14666371e-05 -7.99560180e-05
  4.65900992e-04 -3.96030203e-04]",1.5879466695381542e-30
73,latinhypercube,rand1bin,1.2999999999999998,0.30000000000000004,"[ 0.00000000e+00  5.74607029e-12 -2.63036526e-09 -1.69454797e-06
  1.37589359e-05  9.00306015e-05  3.38154587e-04 -5.24237783e-04
 -2.37314073e-03 -1.34109441e-03]",4.520525543717303e-23
74,latinhypercube,rand1bin,1.2999999999999998,0.4,"[ 4.44089210e-16 -3.45313854e-08 -2.54107537e-07 -1.55295960e-04
 -2.29157013e-04 -2.00385900e-03  4.93640089e-03 -5.49174992e-03
 -7.07696040e-03  3.17901234e-02]",3.4100188676084514e-15
75,latinhypercube,rand1bin,1.2999999999999998,0.5,"[-9.40387015e-13  2.00653985e-08  1.73703032e-05 -2.09879963e-04
 -3.41415165e-03  7.58824856e-03  1.34429010e-02 -8.49778151e-03
 -4.38961096e-02 -9.82278330e-03]",2.2872487341004077e-12
76,latinhypercube,rand1bin,1.2999999999999998,0.6000000000000001,"[-1.43719930e-09 -1.83120444e-05 -3.65966693e-04 -4.70980176e-03
 -1.14404415e-02  9.81008583e-04 -1.29069308e-02  4.70662606e-02
 -2.61571536e-02  3.59623344e-02]",2.533727394434163e-09
77,latinhypercube,rand1bin,1.2999999999999998,0.7,"[-8.02728666e-07  3.06056911e-04  7.27545569e-03 -1.01300721e-02
 -1.23557237e-02 -7.03169720e-02  1.11095558e-01  1.29120299e-01
 -1.13695514e-01 -1.21226930e-01]",1.7031968187060504e-06
78,latinhypercube,rand1bin,1.2999999999999998,0.8,"[-1.79455198e-06  2.37240536e-03 -2.34677266e-03 -5.20435779e-03
 -6.83165230e-02 -5.48155253e-02 -9.25942830e-02 -1.17054676e-01
 -3.45623832e-02 -1.20642892e-01]",9.045989790237829e-06
79,latinhypercube,rand1bin,1.2999999999999998,0.9000000000000001,"[-4.99856146e-09  8.01308122e-03  2.54910103e-02 -1.48775506e-02
  7.46979296e-02  1.90199604e-01 -4.29353676e-02 -2.87283050e-01
 -3.83776914e-01 -9.00433095e-02]",0.0003574890212507424
80,latinhypercube,rand1bin,1.2999999999999998,1.0,"[-7.85798660e-10  1.17615655e-04  2.15578237e-02 -8.55122997e-02
 -6.75826446e-02 -1.64817118e-01  1.03301400e-01 -2.04656009e-01
 -1.28973462e-01 -2.11418635e-02]",8.817201958660313e-05
81,latinhypercube,rand1bin,1.4,0.2,"[ 0.00000000e+00  2.46469511e-14 -9.35880262e-10 -7.05981538e-08
 -1.94089804e-06  6.64214966e-06  1.19537895e-04  8.30858418e-05
 -5.96643530e-04  7.98964153e-04]",1.838113521693918e-27
82,latinhypercube,rand1bin,1.4,0.30000000000000004,"[ 0.00000000e+00  1.67403869e-11 -1.26290895e-06 -1.18061085e-05
 -6.75337702e-05 -2.56858753e-04 -9.84099645e-04  2.22646924e-03
  7.47892568e-03 -1.88459946e-02]",7.762217625180858e-18
83,latinhypercube,rand1bin,1.4,0.4,"[-8.61533067e-14  2.82793357e-07  1.08419369e-05 -1.52667999e-04
  1.05450248e-03 -2.78906052e-03 -3.02475947e-03 -2.46919528e-04
 -3.15015537e-03  9.26331509e-03]",1.6971997970385105e-13
84,latinhypercube,rand1bin,1.4,0.5,"[-2.46339615e-10 -1.24130799e-05 -1.20263215e-04 -3.70048311e-04
 -6.20695290e-03  6.91940809e-03  3.84525477e-02  4.66926272e-02
  2.33178154e-02 -4.20510214e-03]",5.584019184196649e-10
85,latinhypercube,rand1bin,1.4,0.6000000000000001,"[ 1.41738976e-07 -4.09064886e-05 -2.29541599e-03 -1.82022799e-02
  3.99831299e-03  3.31893525e-02 -3.41846886e-02 -7.71404405e-02
 -3.22013259e-02  8.55445000e-03]",2.679277071083245e-07
86,latinhypercube,rand1bin,1.4,0.7,"[-5.05661628e-09  3.95962681e-04  9.78402659e-03 -5.22300560e-02
 -4.85479765e-02  6.53848355e-02 -4.40197739e-02  6.80759277e-02
 -1.55017081e-01  7.89378689e-02]",8.940612741265046e-06
87,latinhypercube,rand1bin,1.4,0.8,"[-7.53189901e-10  5.02986239e-06  1.27354265e-02 -2.34180924e-02
  3.13629215e-02 -8.78811115e-02  1.12385681e-01  5.87878639e-02
  2.59679205e-01 -2.49143903e-01]",9.375717776003577e-06
88,latinhypercube,rand1bin,1.4,0.9000000000000001,"[-1.74736055e-12 -3.74675525e-03 -6.21337968e-03 -8.66577992e-02
 -1.19826053e-01  1.95708784e-01  2.41441157e-01 -2.53979335e-01
  3.01753929e-01  1.42055808e-01]",0.0002374533266256099
89,latinhypercube,rand1bin,1.4,1.0,"[ 3.27344667e-08  1.81423219e-04  4.83025573e-03  1.38112908e-02
  7.21365466e-03  1.51950980e-02 -8.52717932e-02 -1.09397260e-01
 -8.98885499e-04 -1.18464626e-01]",2.686040043912552e-07
90,latinhypercube,rand1bin,1.5,0.2,"[ 0.00000000e+00 -3.26405569e-14 -2.00636707e-09 -3.51861343e-07
 -9.29859745e-07  4.61199977e-05  2.66412381e-04 -2.22731099e-04
 -4.40737531e-04 -4.62029019e-04]",1.2935449328757625e-25
91,latinhypercube,rand1bin,1.5,0.30000000000000004,"[ 0.00000000e+00  1.55101296e-08  2.85026276e-06  1.34873280e-04
 -9.03275810e-04  1.60096114e-03 -6.00570706e-03 -4.60761512e-03
 -1.39506010e-02  1.11665326e-02]",1.5148301068502705e-15
92,latinhypercube,rand1bin,1.5,0.4,"[-4.07096579e-11 -3.26870922e-06  1.09411842e-04  3.17244386e-04
  1.72051603e-03 -1.66306790e-02 -9.45184066e-03  1.73443679e-02
  4.12230366e-02  7.21187562e-02]",7.805118040145992e-11
93,latinhypercube,rand1bin,1.5,0.5,"[-1.35415079e-09  3.47904336e-06  9.46440828e-04 -1.70660951e-03
 -8.15257751e-03 -2.34217632e-02  5.74838619e-02  7.56284914e-02
  6.41508947e-04  7.72745149e-02]",5.575513934674993e-09
94,latinhypercube,rand1bin,1.5,0.6000000000000001,"[ 1.21491541e-07  4.14395931e-04 -1.56571425e-03  6.51008995e-03
 -1.70251246e-02  3.69181494e-02 -2.44104872e-02 -8.04752741e-02
  1.03929624e-01  1.05415972e-03]",3.0599119566587314e-07
95,latinhypercube,rand1bin,1.5,0.7,"[-2.84214441e-09 -4.57986213e-05 -7.61875920e-03  3.69263482e-02
 -7.02888720e-02 -1.27443310e-01 -1.20748611e-01  1.66999643e-01
 -1.81344314e-01  2.72771599e-01]",1.177825738519543e-05
96,latinhypercube,rand1bin,1.5,0.8,"[-2.85600845e-09  6.23063298e-05  1.39878917e-03 -2.15532854e-02
 -2.24632320e-02  5.97119339e-02  1.19911161e-01 -7.41379863e-02
 -2.05631239e-01 -2.40445288e-01]",1.93695572547568e-06
97,latinhypercube,rand1bin,1.5,0.9000000000000001,"[-6.23378472e-09 -5.42496809e-05 -3.76556746e-04 -5.04996749e-03
 -1.78487282e-03  2.13818191e-02 -8.11531239e-02  9.74386190e-03
 -1.16114572e-01  8.88902502e-02]",3.702508504433755e-08
98,latinhypercube,rand1bin,1.5,1.0,"[-3.08070737e-08  5.11319128e-05  1.12579175e-02 -4.79681942e-02
  1.47042554e-02  1.25636360e-01 -1.92265559e-01 -5.39974203e-03
 -2.80814584e-01  1.81998784e-02]",3.1258734404800514e-05
99,latinhypercube,rand1bin,1.5999999999999999,0.2,"[ 0.00000000e+00 -1.09081388e-09  8.41222780e-09 -2.80760367e-05
 -1.61212766e-04  7.49052510e-04 -9.01601097e-04  3.21941497e-03
  7.90934304e-03  4.67940137e-04]",2.2299192919327174e-18
100,latinhypercube,rand1bin,1.5999999999999999,0.30000000000000004,"[-6.55031585e-15 -2.63672398e-08 -1.28877616e-06  4.06270963e-05
  4.38937283e-04  2.06598242e-03  6.75273163e-03  8.04549633e-03
  3.01118777e-04 -2.58465885e-02]",8.135337472265541e-15
101,latinhypercube,rand1bin,1.5999999999999999,0.4,"[-8.50930881e-10  9.09626582e-06  1.60863567e-04 -3.81744402e-03
 -5.01985373e-03  1.08950907e-02 -1.79836417e-02  5.51939669e-02
  5.48623828e-02 -5.87054993e-02]",1.2467874382780893e-09
102,latinhypercube,rand1bin,1.5999999999999999,0.5,"[ 1.09195859e-07 -4.35772714e-05  1.15599262e-04 -1.82278616e-02
  8.61048504e-03 -5.51870025e-02 -1.00891997e-01  7.84834403e-02
 -8.08173675e-02 -8.55620759e-02]",3.5780843604284016e-07
103,latinhypercube,rand1bin,1.5999999999999999,0.6000000000000001,"[-6.80200849e-06  1.96944641e-04  1.20854898e-02 -1.60613120e-02
  2.55517985e-03 -8.74447459e-02 -9.11361037e-02 -1.33812021e-02
  1.81471175e-01  1.07658746e-02]",9.3852911543698e-06
104,latinhypercube,rand1bin,1.5999999999999999,0.7,"[-3.90605934e-05  2.93319734e-03  2.04843840e-02 -1.96815980e-02
 -2.82862568e-02 -8.28061309e-02 -1.53230824e-01  1.79127769e-01
  2.84051645e-02  1.36683268e-01]",5.979596489621801e-05
105,latinhypercube,rand1bin,1.5999999999999999,0.8,"[ 1.80392229e-04 -4.06943730e-03  8.76273946e-02  5.21334338e-02
  1.01040086e-01 -1.74031452e-01  5.36600627e-02  2.99110175e-01
  3.70129929e-01  3.60492243e-01]",0.0011470130502279515
106,latinhypercube,rand1bin,1.5999999999999999,0.9000000000000001,"[ 2.56986889e-04  3.01374949e-02  9.23164380e-02 -1.58841448e-02
  1.63239835e-01  8.46785501e-02 -2.20134375e-01  3.21057541e-01
  3.49383484e-01 -1.51731043e-01]",0.0022838748691093734
107,latinhypercube,rand1bin,1.5999999999999999,1.0,"[-0.01076998  0.09054629  0.23856333 -0.14367236  0.2286069  -0.06408063
 -0.00308562  0.20322574 -0.29271934  0.00791962]",0.03361505086714698
108,latinhypercube,rand1bin,1.7,0.2,"[ 0.00000000e+00 -9.33300293e-09  1.20236347e-07 -9.66803520e-06
 -1.69669921e-04 -5.90433683e-04 -2.07083135e-03 -1.14336030e-03
 -3.47042843e-03  8.53728874e-03]",8.746384108756854e-17
109,latinhypercube,rand1bin,1.7,0.30000000000000004,"[-8.08131340e-13 -3.17328949e-06 -3.45992540e-05 -6.18027227e-04
  2.23130663e-03 -4.32591444e-03  9.87082918e-04 -2.86573664e-02
  4.53223172e-02 -1.97608927e-02]",1.238883286517564e-11
