,init,strategy,F,CR,x,valor
52,latinhypercube,rand1bin,1.0,0.9000000000000001,"[-7.83338065 -4.7122488   4.71246588  4.71214511  1.56763274  7.85441432
 -1.57261717 -7.85290851 -4.71213275  1.57171236]",0.0004541791135087105
53,latinhypercube,rand1bin,1.0,1.0,"[ 4.7199635   7.84384269 -4.71271826 -4.72127484  1.56074662  1.5812903
 -4.71448803 -1.57520572  4.7163397  -1.56776171]",0.0004542032379944783
54,latinhypercube,rand1bin,1.1,0.2,"[ 1.57805072  1.57039992 -4.71105838  4.72055314 -4.71717185 -7.87477626
 -4.71902204 -7.85415872  4.71371092  4.73146137]",0.00045440232157725773
55,latinhypercube,rand1bin,1.1,0.30000000000000004,"[ 4.71237388 -1.57308074 -1.57095289 -1.5726077   1.57096214 -4.71394012
  1.5715817  -4.71168332  7.85443084 -7.85557494]",0.0004540053502598532
56,latinhypercube,rand1bin,1.1,0.4,"[ 4.71158198 -4.71061369  7.85928635 -1.57489192 -7.85233634  4.71761279
  1.56946005 -1.56824359 -1.57131635  7.85391482]",0.0004540349649698844
57,latinhypercube,rand1bin,1.1,0.5,"[ 1.57461487 -4.71140196 -4.71387225  1.57016635 -7.85608344 -7.85984135
  7.85783545 -7.85938332 -4.71929098 -1.56468996]",0.00045407524606741164
58,latinhypercube,rand1bin,1.1,0.6000000000000001,"[-7.85759071 -1.57430625 -4.70606822 -7.85258725  1.56494948  7.86017188
 -7.85325414 -7.85829065  1.56543641  7.85734683]",0.0004540805728595919
59,latinhypercube,rand1bin,1.1,0.7,"[ 7.85623868  1.57208255 -1.5747434   4.72017057  1.57369337 -4.71759875
  7.8612979   4.71482655 -1.56338493 -7.86148072]",0.0004541174166212033
60,latinhypercube,rand1bin,1.1,0.8,"[ 7.85477347 -4.71323366 -1.57196272 -4.71241303  1.57060348 -1.57197862
  1.56969835 -7.85314639 -7.85287359  1.57193882]",0.0004540028004635613
61,latinhypercube,rand1bin,1.1,0.9000000000000001,"[-4.70514588  1.57452139 -1.56404967 -1.57715227  1.57584712 -1.56336969
 -4.71011358  7.85294238  4.71018894 -4.70697299]",0.00045411100038585285
62,latinhypercube,rand1bin,1.1,1.0,"[ 7.85013101 -7.85398185  1.57495715  4.71358741 -7.85046803 -1.56679665
 -7.85015083  1.56738465  4.71204385  1.56838166]",0.0004540377822385692
63,latinhypercube,rand1bin,1.2,0.2,"[ 7.8541161   4.71259364 -4.71213042  1.57081202  1.57081718 -1.57106451
  7.85399194 -1.57079678  1.57061215  4.71230431]",0.00045399939594405176
64,latinhypercube,rand1bin,1.2,0.30000000000000004,"[ 4.70912233  4.71626895  4.71892362  4.70892436  1.57430891  4.71341573
  7.85623175 -7.85669207 -7.85131612  4.7194046 ]",0.0004540657221039108
65,latinhypercube,rand1bin,1.2,0.4,"[-4.71267867 -4.71178975 -7.8541625  -4.71199936 -4.71180635 -1.57032308
  7.85430517 -7.85436562  4.71193414  4.71173173]",0.00045400014828977947
66,latinhypercube,rand1bin,1.2,0.5,"[ 7.85366884 -4.71223471 -1.57080464 -7.85363821 -1.57087714  4.71229573
  1.57045268  1.57066122 -7.85429872 -7.85429987]",0.00045399953994092657
67,latinhypercube,rand1bin,1.2,0.6000000000000001,"[-7.86001911  4.71662115  1.57596083 -7.85449094  1.57940063  4.72039773
  7.85537064 -1.57092727 -1.56314135 -7.84585036]",0.00045414074550972455
68,latinhypercube,rand1bin,1.2,0.7,"[ 4.71547105  4.71093276  4.71646284  7.85791253  1.57464872 -7.85658604
  1.57214659 -1.57493197 -4.71628213  1.56994935]",0.0004540401970198351
69,latinhypercube,rand1bin,1.2,0.8,"[-1.57614288 -1.57069829  4.71922959  7.8516762  -7.84796171  1.56335227
  7.84953777  7.85076731 -4.71976565 -1.56584996]",0.0004541142572425195
70,latinhypercube,rand1bin,1.2,0.9000000000000001,"[-4.71203341  7.85422353 -4.71290555 -1.57024435 -7.85460326 -1.57100069
 -1.57120592 -4.71177763 -7.85463027  1.57056793]",0.00045400019616221335
71,latinhypercube,rand1bin,1.2,1.0,"[-4.71576388  1.57188875  1.56846805  1.57369761  7.85612547 -7.85271484
 -7.85398159  7.85747406  4.71474161  7.85743451]",0.00045402474448894345
72,latinhypercube,rand1bin,1.2999999999999998,0.2,"[ 4.70433555 -4.70621248  1.60056014  4.70554073 -7.85122191  4.69633503
 -4.7109695   7.84830507 -7.87723417  7.87512197]",0.00045494925680556657
73,latinhypercube,rand1bin,1.2999999999999998,0.30000000000000004,"[ 4.71063727 -7.85515412 -4.71584874  7.85465954 -7.85277818 -4.71838696
 -7.86026325 -7.85910178  7.85272684 -7.85508602]",0.0004540494617834238
74,latinhypercube,rand1bin,1.2999999999999998,0.4,"[-1.56618851 -7.85926133 -7.85393086  7.85600833  1.56258692  4.70367873
 -4.71780185  7.85974006  4.7196956   4.70539562]",0.00045414691812906914
75,latinhypercube,rand1bin,1.2999999999999998,0.5,"[ 1.56973869 -1.57983127 -4.70888901  4.70234941  4.71084123 -7.84623736
 -1.56474445 -1.57562279  7.85613058 -7.86236747]",0.0004541599101260783
76,latinhypercube,rand1bin,1.2999999999999998,0.6000000000000001,"[-7.85905442 -7.84377219 -1.5763822   7.84834514 -7.86375192 -7.84397361
  1.57186907 -7.86302235 -7.86470727 -1.56095306]",0.0004542785991982982
77,latinhypercube,rand1bin,1.2999999999999998,0.7,"[-7.8538958  -1.57094448 -7.85459432 -1.57126692 -1.57210238  1.56979461
  1.57214635  1.57211682 -7.85345009  4.71362875]",0.0004540028611015504
78,latinhypercube,rand1bin,1.2999999999999998,0.8,"[ 7.8580887   1.57168795 -4.71147198  1.56740375 -4.7152003   1.57308755
  4.71039997 -1.56679967  1.57445448 -4.71656679]",0.00045403767974726305
79,latinhypercube,rand1bin,1.2999999999999998,0.9000000000000001,"[ 4.71178089  1.5704109  -1.57056131  1.56989481  1.57170991  4.71198864
 -4.71176702 -1.57162721 -4.7127243   7.8534452 ]",0.0004540008742442601
80,latinhypercube,rand1bin,1.2999999999999998,1.0,"[ 4.71333532  4.71325181  4.71238828 -7.85490164 -1.57031464  7.85496761
  7.85362828 -7.85495852 -4.71238869  1.57058709]",0.0004540012644424989
81,latinhypercube,rand1bin,1.4,0.2,"[ 4.70616215 -1.57373288 -1.57890469  7.87790392  1.59055499 -1.58060064
 -4.69893512  1.5800489   7.87690694  7.84082799]",0.0004548732517937221
82,latinhypercube,rand1bin,1.4,0.30000000000000004,"[ 1.56982811 -1.57500028  4.71745295  1.57281548 -4.71537827 -1.5724671
  1.57554961 -1.57522221  1.56339932 -4.70557934]",0.0004540823837909229
83,latinhypercube,rand1bin,1.4,0.4,"[-4.71261669 -1.57073149 -4.71210147 -4.71193474  1.57041311  4.71226251
 -4.71182636  7.85339729  1.57128849 -1.57010531]",0.0004540000680891995
84,latinhypercube,rand1bin,1.4,0.5,"[-4.71095787 -4.71292063  4.71247445  4.71226708 -1.57061106  4.71030029
  7.85505794  1.57259669  1.56908156  1.56865639]",0.0004540069259770767
85,latinhypercube,rand1bin,1.4,0.6000000000000001,"[-1.5615705   4.72029667  7.86053263 -4.70522438 -4.71664005  7.85587617
 -1.57019222 -4.70617219 -4.70441583 -7.86289864]",0.00045418142339681897
86,latinhypercube,rand1bin,1.4,0.7,"[ 1.57278923 -1.57290404  7.85190941 -7.85357334  7.85498261 -4.7105567
 -1.57162903 -4.71274723 -4.71462401 -4.71462075]",0.00045401075161706386
87,latinhypercube,rand1bin,1.4,0.8,"[ 1.57033949  4.71303894 -1.56990565 -4.71173888 -1.5711406  -1.57011467
  4.71233905 -4.71149719  4.71165577  1.57139438]",0.00045400098240389644
88,latinhypercube,rand1bin,1.4,0.9000000000000001,"[-4.70976549 -7.85043845 -7.85057175 -7.85650832 -1.57364167 -1.56839334
 -4.71552789  4.70933082 -7.85531757  4.71282891]",0.0004540289227738311
89,latinhypercube,rand1bin,1.4,1.0,"[-1.5793854  -1.57491098 -1.57136976  4.70752832 -4.70440111 -1.57306255
 -1.57653994  7.85002203 -7.86149194  4.71401935]",0.00045411834805503254
90,latinhypercube,rand1bin,1.5,0.2,"[-1.57867623 -1.56968119  1.59984022 -4.71567469  1.57130688  7.87609703
 -4.72157413  1.56354351  4.70075918  1.55605513]",0.00045477474257432903
91,latinhypercube,rand1bin,1.5,0.30000000000000004,"[ 7.854547   -1.57056839 -7.85433823  4.71188548  7.85379596  7.8539178
 -1.57124913 -7.85481186 -1.56986306 -4.71337403]",0.00045400073852228904
92,latinhypercube,rand1bin,1.5,0.4,"[ 7.84993473 -4.71105961  4.71046258 -4.71699404 -7.85429394  4.71037168
 -4.71680119 -7.8572778   7.85404705  1.57262165]",0.00045403235336640633
93,latinhypercube,rand1bin,1.5,0.5,"[ 4.7136895   7.84882466 -7.85288953 -7.85010155 -1.5666683  -4.70713952
  7.85404748  7.85672799 -7.85516221 -4.7071699 ]",0.000454050501806883
94,latinhypercube,rand1bin,1.5,0.6000000000000001,"[-7.85384122 -4.71298717 -1.56986284 -1.5717092  -7.85345507  1.56982358
  1.57131381  7.85486013  4.71248774  4.71141731]",0.0004540014628990265
95,latinhypercube,rand1bin,1.5,0.7,"[ 7.85260324  7.85331877 -4.71376303 -1.56947232 -1.57000703 -1.57189124
  1.56970444  1.57030708  1.5702097   7.85268989]",0.00045400389295195307
96,latinhypercube,rand1bin,1.5,0.8,"[-1.56541751 -1.5651514  -4.71080322  1.5735971  -4.70720169 -7.85139296
 -1.57500769 -4.71117648  1.5677189  -7.85601595]",0.00045405551565047184
97,latinhypercube,rand1bin,1.5,0.9000000000000001,"[ 4.7050058   7.8420244   7.85058745  1.582999    1.57832365  1.56308765
  4.71152284  4.71031719 -4.7148548  -4.70197138]",0.0004542419162213875
98,latinhypercube,rand1bin,1.5,1.0,"[ 4.7147595   7.85489043  1.56971203  4.71524382  7.85169701 -1.56910014
 -7.85577453 -4.71159619  7.85532415 -7.8512889 ]",0.00045401431950516086
99,latinhypercube,rand1bin,1.5999999999999999,0.2,"[-4.71263331  7.85376123 -1.57148016 -4.71242464  4.71159581 -4.71248672
  7.85371954 -7.85418885 -1.57105984  1.57005026]",0.00045400009583442804
100,latinhypercube,rand1bin,1.5999999999999999,0.30000000000000004,"[-4.71545084 -7.85524991  7.85044227 -7.84923539 -4.71119746  1.57455674
  7.84951641 -4.71131623 -4.70965657  1.57119946]",0.00045403620177070437
101,latinhypercube,rand1bin,1.5999999999999999,0.4,"[ 4.71238191  1.57161869 -4.7127805  -7.85416028 -4.71151546  4.71185671
  4.71201555  1.57167348  1.57166077  4.71247725]",0.0004540007570619196
102,latinhypercube,rand1bin,1.5999999999999999,0.5,"[-4.71228232 -7.853806   -1.57092499 -7.85380026  7.85410771  7.85403577
 -1.5706019  -4.71221438 -1.57064462  7.85416807]",0.0004539993942849811
103,latinhypercube,rand1bin,1.5999999999999999,0.6000000000000001,"[ 7.85475345 -7.85854399  1.57679635 -1.56475813 -1.57507006 -1.56570146
  4.71089848  1.56554091 -1.56765157  7.85506857]",0.000454072444269874
104,latinhypercube,rand1bin,1.5999999999999999,0.7,"[ 4.70962825  7.85928267 -1.56549432 -1.57031908  7.84890676 -4.71692444
 -4.71757368  7.85084487  4.7071024  -4.71137743]",0.00045407124800726784
105,latinhypercube,rand1bin,1.5999999999999999,0.8,"[ 1.57090439  1.57048337  7.85367897 -7.85404075  1.57119212  4.71202665
  4.71201946 -7.85388605  4.71235369 -1.57048128]",0.0004539995995140062
106,latinhypercube,rand1bin,1.5999999999999999,0.9000000000000001,"[-1.57079599 -1.57134324 -7.85393253  1.57063848  1.57248773 -1.5691816
 -1.56983495 -7.85553269 -1.56914784 -7.85370496]",0.00045400416762307377
107,latinhypercube,rand1bin,1.5999999999999999,1.0,"[ 1.57438758  7.85655525  4.7133884  -4.71643114 -7.8524529  -1.57434274
  1.56693989  7.8587684  -7.84939333 -4.70830542]",0.0004540513091568583
108,latinhypercube,rand1bin,1.7,0.2,"[ 4.70913239  1.57757733  7.86487545 -7.83107469  1.58810127 -4.70710561
 -4.70134897  4.69587901  7.82158258 -7.87038273]",0.00045512021318917204
109,latinhypercube,rand1bin,1.7,0.30000000000000004,"[-4.70569054  7.85461789 -1.57287366  4.71043321 -7.85617156  4.71252429
 -4.71818259 -1.56622978 -7.84417348  7.84553497]",0.00045411379639274073
110,latinhypercube,rand1bin,1.7,0.4,"[ 7.85330753  7.85321212 -4.71200882  1.57048052  4.71318715 -1.57168094
  1.56987539 -7.85491334 -1.5707613   1.57061769]",0.0004540011198869942
111,latinhypercube,rand1bin,1.7,0.5,"[ 4.71804868 -4.70659493  4.71914279  7.86075568  4.70661391  4.70867912
  1.57050288 -7.85638892  4.71368442 -7.85232508]",0.00045408695881414963
112,latinhypercube,rand1bin,1.7,0.6000000000000001,"[ 4.71068272  7.85539299 -4.71156918 -4.71346953 -1.57256165 -7.85566319
  4.71095114 -1.57207391 -4.71154336 -4.7128006 ]",0.00045400635460089093
113,latinhypercube,rand1bin,1.7,0.7,"[-7.85303687 -1.56900318  1.57146406 -1.56802579  7.85131721  7.85632099
  7.8568119   7.85115495  4.71355463  7.85522292]",0.00045401715434329273
114,latinhypercube,rand1bin,1.7,0.8,"[ 7.85491105  7.85472452 -4.71457005 -1.57135749  4.70976815 -4.71013656
  1.57295353 -4.71314335 -4.71477048 -4.71470845]",0.00045401347783029895
115,latinhypercube,rand1bin,1.7,0.9000000000000001,"[ 1.57117792 -7.85500683  7.85298273  7.85460198  7.85300673  4.71228072
  4.71143957  4.71131778  1.5714037   1.57129755]",0.0004540018351928662
116,latinhypercube,rand1bin,1.7,1.0,"[ 7.85689723 -1.56996512 -1.57330895  1.56893017  4.71623647 -1.56968326
  1.57374421  1.57295186  7.85569657 -4.71282153]",0.0004540203384023095
117,latinhypercube,rand1bin,1.7999999999999998,0.2,"[-1.57106933  1.57065115  4.71220216 -7.85457837 -7.85396683  7.85364745
  4.71244354 -1.57043787 -7.85382146 -7.85337987]",0.0004539997543323508
118,latinhypercube,rand1bin,1.7999999999999998,0.30000000000000004,"[-4.71405591 -4.70903376 -4.7105531  -4.71177332 -1.57438865 -1.57202402
  7.85444901 -1.57255288  7.85544882 -4.71248618]",0.0004540146871813683
119,latinhypercube,rand1bin,1.7999999999999998,0.4,"[ 7.85458569 -1.570745   -1.57138163 -4.71255804  7.85454195  7.85435048
 -4.71203511  7.85407172 -1.57107967 -1.57138722]",0.0004540000132732036
120,latinhypercube,rand1bin,1.7999999999999998,0.5,"[-4.71774504 -7.85968734  7.86415199 -1.5647772   1.56007609 -1.56017385
 -1.58178542  4.71644296  1.57102617 -1.56791206]",0.000454233982315632
121,latinhypercube,rand1bin,1.7999999999999998,0.6000000000000001,"[ 4.71306283  4.7104198  -1.57511905  1.57492629 -7.85039653  7.85306637
  7.85396826 -1.56645588 -1.57430183 -7.85817239]",0.00045404116259698825
122,latinhypercube,rand1bin,1.7999999999999998,0.7,"[-7.85671591 -4.711185    7.85688017  7.85408182  7.85119306 -4.71532059
  1.56862528  7.85129491 -1.57470786 -7.85015771]",0.00045403017325064843
123,latinhypercube,rand1bin,1.7999999999999998,0.8,"[ 7.85531593 -1.56479241 -4.70763913  1.57173004  1.57328292 -4.7062584
  1.56533363 -4.71635084 -7.8519212  -4.71827482]",0.0004540767138947934
124,latinhypercube,rand1bin,1.7999999999999998,0.9000000000000001,"[ 4.71371597 -7.85265363  4.71301333  7.85472436 -7.8549844   4.7131843
 -4.71091371 -1.57196892 -1.56958144 -7.85318748]",0.0004540041035939177
125,latinhypercube,rand1bin,1.7999999999999998,1.0,"[ 4.71148681  7.85375481  4.71315132  1.57159199 -7.85455824  1.56987647
  7.85366953  7.85432558  1.56996038 -1.57157921]",0.00045400125303361895
126,latinhypercube,rand1bin,1.9,0.2,"[ 7.85426514  4.71211064 -7.85416248 -4.71253807 -7.85427966 -7.85438035
  1.57072763 -4.71282556  1.57075294  7.85392221]",0.0004539995678366181
127,latinhypercube,rand1bin,1.9,0.30000000000000004,"[ 7.85393861  1.57265931  4.71288549  7.85743289  4.71411216 -1.57444335
  1.57325528 -1.57247344 -4.71051073 -4.7100548 ]",0.000454019620014016
128,latinhypercube,rand1bin,1.9,0.4,"[ 7.85244127 -4.71375941 -4.71121975  4.71148082  7.85364853 -7.85499143
 -7.85498653 -7.85388981 -7.85246138 -1.57140385]",0.00045400390329161525
129,latinhypercube,rand1bin,1.9,0.5,"[-1.5692221  -4.71226236  1.57238649  1.57224812 -7.8524763  -7.85458086
 -7.85223566  1.57024755 -4.71261302 -4.71400205]",0.0004540057361353675
